"","990
068","2","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"","990
069","1","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Research and Thesis","Course Total","44","",".",".",".",".",".",".",".","72.7","2.3",".",".","22.7",".",".","2.3","."
"","999
021","1","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"","999
027","2","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","999
044","2","4.000","50.0",".",".",".",".",".",".",".",".",".",".","50.0",".",".",".","."
"","999
050","1","",".",".",".",".",".",".",".",".",".",".",".","100.0",".",".",".","."
"","999
051","1","",".",".",".",".",".",".",".",".",".",".",".","100.0",".",".",".","."
"","999
059","2","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","999
062","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","999
066","1","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"","999
068","1","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","999
070","2","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"","999
074","1","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Reading and Research","Course Total","20","4.000","65.0",".",".",".",".",".",".","20.0",".",".",".","15.0",".",".",".","."
"156
ANTHRO","Dept. Total","2082","3.161","29.3","18.8","23.5","6.7","12.7","2.2","1.7","3.1","0.1","0.0",".","0.6","0.5","0.3","0.1","0.4"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"156
ANTHRO","","","","","","","","","","","","","","","","","","",""
"Freshmen","","529","3.046","24.2","20.2","26.1","5.5","17.2","3.0","2.3","0.2",".",".",".",".","0.8","0.2",".","0.4"
"Sophomore","","554","3.084","25.8","18.1","27.4","6.5","17.1","1.8","1.4","0.5",".",".",".",".","0.2","0.4",".","0.7"
"Junior","","415","3.110","25.8","18.3","27.2","11.1","11.3","2.7","1.4","1.2",".",".",".",".","0.2","0.2",".","0.5"
"Senior","","416","3.318","38.5","21.6","18.0","6.3","7.0","2.2","2.2","3.1","0.5","0.2",".",".","0.2","0.2",".","."
"Undergraduates","","1914","3.130","28.1","19.5","25.0","7.2","13.7","2.4","1.8","1.1","0.1","0.1",".",".","0.4","0.3",".","0.4"
"Special","","12","3.188","16.7","25.0","8.3",".","16.7",".",".","8.3",".",".",".",".",".","8.3","16.7","."
"Graduate","","154","3.777","43.5","9.7","6.5","1.3",".",".",".","27.3","0.6",".",".","8.4","1.9",".","0.6","."
"Prof Yr 1","","1","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Prof Yr 3","","1","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Professionals","","2","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","Dept. Total","2082","3.161","29.3","18.8","23.5","6.7","12.7","2.2","1.7","3.1","0.1","0.0",".","0.6","0.5","0.3","0.1","0.4"
