"ALS","","","","","","","","","","","","","","","","","","","","",""
"ANIMAL SCIENCES","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","N","NR","Other"
"604
AN SCI","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"604
AN SCI","Dept. Total","411","3.180","33.6","13.1","20.9","13.4","6.8","1.2","1.2","8.3","",".",".","",".","0.7","0.7",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"604
AN SCI","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","77","3.013","18.2","13.0","39.0","16.9","10.4",".","2.6",".","",".",".","",".",".",".",".",".","."
"Sophomore","","73","3.085","23.3","20.5","26.0","15.1","12.3","2.7",".",".","",".",".","",".",".",".",".",".","."
"Junior","","80","2.932","21.3","10.0","25.0","26.3","10.0","2.5","2.5",".","",".",".","",".",".","2.5",".",".","."
"Senior","","99","3.402","47.5","20.2","16.2","10.1","3.0","1.0","1.0",".","",".",".","",".",".","1.0",".",".","."
"Undergraduates","","329","3.113","28.9","16.1","25.8","16.7","8.5","1.5","1.5",".","",".",".","",".",".","0.9",".",".","."
"Special","","4","3.700","50.0",".","25.0",".",".",".",".",".","",".",".","",".","25.0",".",".",".","."
"Graduate","","78","3.981","52.6","1.3",".",".",".",".",".","43.6","",".",".","",".","2.6",".",".",".","."
"","Dept. Total","411","3.180","33.6","13.1","20.9","13.4","6.8","1.2","1.2","8.3","",".",".","",".","0.7","0.7",".",".","."
