"CAVE","","","","","","","","","","","","","","","","","","","",""
"CAVE","College Total","130","3.676","49.2","13.1","7.7","2.3","",".","1.5","0.8","2.3",".",".",".","12.3","10.8",".",".","."
"Summary by College/School","","#","Ave","A","AB","B","BC","C","","D","F","S","U","CR","N","P","I","NW","NR","Other"
"CAVE","","Grades","GPA","","","","","","","","","","","","","","","","",""
"Junior","","10","3.550","50.0","30.0",".","20.0","",".",".",".",".",".",".",".",".",".",".",".","."
"Senior","","18","3.418","50.0","11.1","16.7","5.6","",".","11.1",".",".",".",".",".",".","5.6",".",".","."
"Undergraduates","","28","3.468","50.0","17.9","10.7","10.7","",".","7.1",".",".",".",".",".",".","3.6",".",".","."
"Special","","12","3.569","66.7","8.3","8.3",".","",".",".","8.3",".",".",".",".",".","8.3",".",".","."
"Graduate","","90","3.794","46.7","12.2","6.7",".","",".",".",".","3.3",".",".",".","17.8","13.3",".",".","."
"","College Total","130","3.676","49.2","13.1","7.7","2.3","",".","1.5","0.8","2.3",".",".",".","12.3","10.8",".",".","."
