"","","SUBJECT: MUSIC (660)","","","","","","","","","","",""
"","","TERM:","1114","","","","","","","","","",""
"","","","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"A1","351","LEC","001","1","-","","","","","","3","0000811223","JAMIE HENKE"
"A1","354","LEC","001","1","08:50 - 09:40","M","W","F","0469 2411","25","0","0004589559","LAUREN OGDEN"
"A1","354","LEC","002","1","15:30 - 16:45","T","R","","0469 2411","23","0","0004724461","KRISTEN MYERS"
"A1","361","LAB","002","1","16:30 - 18:00","M","W","","0469 1635","","10","0002600540","R SUTTON"
"A1","400","LEC","001","1","14:00 - 16:30","M","","","0400 L159","24","13","0000459412","MATTHEW SUMERA"
"A1","414","LEC","001","1","09:55 - 10:45","M","W","F","0469 2441","","23","0002601554","CHARLES DILL"
"A1","415","LEC","001","1","09:30 - 10:45","T","R","","0469 2261","","22","0002601043","LAWRENCE EARP"
"A1","461","LAB","001","1","19:00 - 21:00","T","","","0469 2451","","8","0002600698","JOHN STOWE"
"A1","497","LAB","002","1","-","","","","","","2","0003041008","WILLIAM FARLOW"
"A1","497","LAB","005","1","11:00 - 11:50","T","R","","0469 1321","","22","0004197306","SCOTT TEEPLE"
"A1","499","IND","020","1","-","","","","","","1","0002601792","DOUGLAS HILL"
"A1","499","IND","023","1","-","","","","","","2","0000656576","JANET JENSEN"
"A1","499","IND","028","1","-","","","","","","1","0003088638","BRUCE GLADSTONE"
"A1","499","IND","039","1","-","","","","","","1","0002600759","LESLIE BLASIUS"
"A1","499","IND","050","1","-","","","","","","1","0002600891","LESLIE THIMMIG"
"A1","499","IND","091","1","-","","","","","","1","0002600428","RONALD RADANO"
"A1","511","LEC","001","1","09:30 - 10:45","T","R","","0469 2251","","21","0002602103","DAVID CROOK"
"A1","515","LEC","001","1","13:20 - 15:50","T","","","0015 B162","10","10","0002600540","R SUTTON"
"A1","542","LEC","001","1","09:30 - 11:30","T","","","0015 B162","","6","0003088638","BRUCE GLADSTONE"
"A1","545","LAB","001","1","12:05 - 12:55","T","","","","1","0","0000656576","JANET JENSEN"
"A1","546","LEC","001","1","12:05 - 12:55","T","","","","","2","0000656576","JANET JENSEN"
"A1","553","LEC","001","1","-","","","","","","5","0002600571","BEVERLY TAYLOR"
"A1","556","LAB","001","1","-","","","","0485 0150","5","4","0003041008","WILLIAM FARLOW"
"A1","557","LAB","001","1","13:15 - 15:15","M","W","","0485 0150","13","3","0002600805","MIMMI FULMER"
"A1","557","LAB","001","1","13:15 - 15:15","M","W","","0485 0150","13","3","0003041008","WILLIAM FARLOW"
"A1","560","LAB","001","1","-","","","","","","2","0003289523","JESSICA JOHNSON"
"A1","562","LAB","001","1","18:00 - 20:00","M","W","","0469 1321","1","0","0002600891","LESLIE THIMMIG"
"A1","562","LAB","002","1","18:00 - 20:00","M","R","","0469 1321","17","2","0000673595","JAMES DOHERTY"
"A1","565","LAB","001","1","-","","","","","3","2","0000335843","MARC FINK"
"A1","565","LAB","002","1","-","","","","","3","0","0003956598","MARC VALLON"
"A1","567","LAB","002","1","14:25 - 15:15","M","","","0469 1341","","2","0003922122","MARK HETZLER"
"A1","567","LAB","003","1","-","","","","","4","4","0002601792","DOUGLAS HILL"
"A1","567","LAB","004","1","14:25 - 17:00","","","F","0469 1321","10","1","0002600314","JOHN STEVENS"
