"LANDSCAPE ARCHITECTURE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"520
LAND ARC","","","","","","","","","","","","","","","","","","","","",""
"Independent Studies","Course Total","6","4.000","83.3",".",".",".",".",".",".","16.7","",".",".","",".",".",".",".",".","."
"LAND ARC
520","Dept. Total","407","3.286","33.2","23.8","21.1","4.7","6.6","1.2","1.7","6.1","",".",".","",".","0.2","0.2","0.5","0.2","0.2"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"520
LAND ARC","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","18","2.740","22.2","27.8","11.1","5.6","22.2",".","11.1",".","",".",".","",".",".",".",".",".","."
"Sophomore","","67","3.358","28.4","35.8","25.4","3.0","7.5",".",".",".","",".",".","",".",".",".",".",".","."
"Junior","","75","2.993","21.3","24.0","32.0","4.0","8.0","4.0","5.3","1.3","",".",".","",".",".",".",".",".","."
"Senior","","177","3.313","35.0","23.2","23.2","7.3","6.8","1.1","0.6","1.1","",".",".","",".",".",".","0.6","0.6","0.6"
"Undergraduates","","337","3.217","30.0","26.1","24.9","5.6","8.0","1.5","2.1","0.9","",".",".","",".",".",".","0.3","0.3","0.3"
"Special","","10","3.846","60.0","30.0",".",".",".",".",".",".","",".",".","",".",".",".","10.0",".","."
"Graduate","","60","3.852","46.7","10.0","3.3",".",".",".",".","36.7","",".",".","",".","1.7","1.7",".",".","."
"","Dept. Total","407","3.286","33.2","23.8","21.1","4.7","6.6","1.2","1.7","6.1","",".",".","",".","0.2","0.2","0.5","0.2","0.2"
