"MATHEMATICS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"600
MATH","","","","","","","","","","","","","","","","","","",""
"","112
001","17","2.118","17.6","5.9","17.6","5.9","11.8","29.4","11.8",".",".",".",".",".",".",".",".","."
"","002
112","18","2.889","33.3",".","44.4",".","5.6","11.1","5.6",".",".",".",".",".",".",".",".","."
"","003
112","20","2.325","10.0","5.0","30.0",".","35.0","15.0","5.0",".",".",".",".",".",".",".",".","."
"","004
112","20","2.025","5.0","5.0","35.0",".","20.0","20.0","15.0",".",".",".",".",".",".",".",".","."
"","005
112","20","2.550","5.0","5.0","45.0","5.0","35.0",".","5.0",".",".",".",".",".",".",".",".","."
"","006
112","23","2.565","13.0","13.0","26.1","4.3","30.4","8.7","4.3",".",".",".",".",".",".",".",".","."
"","007
112","21","2.548","14.3","9.5","38.1","4.8","14.3","9.5","9.5",".",".",".",".",".",".",".",".","."
"","008
112","20","2.500","15.0","10.0","30.0",".","25.0","15.0","5.0",".",".",".",".",".",".",".",".","."
"","009
112","18","2.556","22.2",".","22.2","11.1","27.8","16.7",".",".",".",".",".",".",".",".",".","."
"","010
112","20","2.525",".","15.0","30.0","20.0","25.0","10.0",".",".",".",".",".",".",".",".",".","."
"","011
112","22","2.727","27.3","4.5","22.7","13.6","18.2","9.1","4.5",".",".",".",".",".",".",".",".","."
"","012
112","13","3.154","30.8",".","53.8",".","15.4",".",".",".",".",".",".",".",".",".",".","."
"","013
112","18","2.417","5.6","22.2","11.1","5.6","38.9","16.7",".",".",".",".",".",".",".",".",".","."
"","014
112","25","2.500","16.0","4.0","36.0","8.0","16.0","12.0","8.0",".",".",".",".",".",".",".",".","."
"","015
112","20","2.375","5.0",".","35.0","5.0","45.0","10.0",".",".",".",".",".",".",".",".",".","."
"","016
112","22","3.000","13.6","18.2","50.0",".","13.6","4.5",".",".",".",".",".",".",".",".",".","."
"","017
112","23","3.087","30.4",".","56.5",".","4.3","8.7",".",".",".",".",".",".",".",".",".","."
"","018
112","21","2.643","9.5","9.5","52.4","4.8","4.8","14.3","4.8",".",".",".",".",".",".",".",".","."
"","019
112","21","3.143","33.3","4.8","38.1","4.8","19.0",".",".",".",".",".",".",".",".",".",".","."
"","020
112","18","2.361","16.7","16.7","11.1",".","27.8","22.2","5.6",".",".",".",".",".",".",".",".","."
"","022
112","16","2.531","25.0","6.3","25.0",".","18.8","18.8","6.3",".",".",".",".",".",".",".",".","."
"","023
112","15","2.367","26.7","6.7","6.7",".","40.0","6.7","13.3",".",".",".",".",".",".",".",".","."
"","025
112","17","2.765","23.5","47.1",".",".","5.9","5.9","17.6",".",".",".",".",".",".",".",".","."
"Algebra","Course Total","448","2.597","17.0","8.9","31.9","4.2","21.4","11.4","5.1",".",".",".",".",".",".",".",".","."
"","113
001","15","2.533","6.7","26.7","33.3",".","13.3","6.7","13.3",".",".",".",".",".",".",".",".","."
"","002
113","11","2.818","18.2","18.2","36.4",".","18.2",".","9.1",".",".",".",".",".",".",".",".","."
"","003
113","12","2.917","25.0","8.3","41.7","8.3",".","16.7",".",".",".",".",".",".",".",".",".","."
"","004
113","18","2.194","5.6","11.1","27.8","5.6","22.2","16.7","11.1",".",".",".",".",".",".",".",".","."
"","005
113","16","2.656","25.0","6.3","31.3",".","18.8","12.5","6.3",".",".",".",".",".",".",".",".","."
"","006
113","23","2.587","17.4","13.0","26.1","8.7","17.4","8.7","8.7",".",".",".",".",".",".",".",".","."
"","007
113","17","2.676","17.6",".","41.2","5.9","23.5","11.8",".",".",".",".",".",".",".",".",".","."
"","008
113","16","2.656","25.0","12.5","12.5","18.8","12.5","12.5","6.3",".",".",".",".",".",".",".",".","."
"","009
113","16","2.500","6.3","6.3","31.3","18.8","31.3",".","6.3",".",".",".",".",".",".",".",".","."
"","010
113","16","2.688","6.3","25.0","12.5","25.0","25.0","6.3",".",".",".",".",".",".",".",".",".","."
"","011
113","16","2.500","12.5","12.5","37.5",".","12.5","18.8","6.3",".",".",".",".",".",".",".",".","."
"","012
113","18","2.861","5.6","27.8","38.9","11.1","5.6","11.1",".",".",".",".",".",".",".",".",".","."
"","014
113","15","3.500","53.3","26.7",".","6.7","13.3",".",".",".",".",".",".",".",".",".",".","."
"Trigonometry","Course Total","209","2.682","16.7","14.8","28.2","8.6","16.7","9.6","5.3",".",".",".",".",".",".",".",".","."
"Algebra and Trigonometry","114
001","224","2.417","12.5","7.6","27.2","6.7","27.2","11.2","7.1",".",".",".",".",".",".",".",".","0.4"
"","130
002","28","2.732","25.0","3.6","14.3","21.4","28.6","7.1",".",".",".",".",".",".",".",".",".","."
"","003
130","33","2.844","21.2","18.2","27.3",".","15.2","15.2",".",".",".",".",".",".","3.0",".",".","."
"","004
130","26","2.808","19.2","11.5","30.8","3.8","30.8",".","3.8",".",".",".",".",".",".",".",".","."
"Arithmetical Problm Solving","Course Total","87","2.797","21.8","11.5","24.1","8.0","24.1","8.0","1.1",".",".",".",".",".","1.1",".",".","."
"","131
001","14","3.143","35.7","7.1","28.6","7.1","21.4",".",".",".",".",".",".",".",".",".",".","."
"","002
131","27","3.667","66.7","7.4","18.5","7.4",".",".",".",".",".",".",".",".",".",".",".","."
