"L&S","","","","","","","","","","","","","","","","","","","","",""
"ANTHROPOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"156
ANTHRO","","","","","","","","","","","","","","","","","","","","",""
"ANTHRO
156","Dept. Total","2811","3.168","26.8","25.2","21.3","9.4","12.4","1.4","1.1","1.7","",".",".","",".","0.1","0.1","0.2","0.2","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"156
ANTHRO","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","1131","3.023","16.0","26.0","27.3","13.0","15.5","1.3","0.7",".","",".",".","",".",".","0.1",".",".","0.1"
"Sophomore","","566","3.161","24.7","28.4","21.6","9.2","14.3","0.7","0.9",".","",".",".","",".",".",".","0.2",".","."
"Junior","","502","3.185","33.1","23.5","17.9","7.4","13.1","1.8","2.2","0.6","",".",".","",".",".","0.2",".",".","0.2"
"Senior","","457","3.357","40.3","25.6","15.8","6.1","5.7","2.4","1.8","1.5","",".",".","",".",".",".","0.7","0.2","."
"Undergraduates","","2656","3.140","25.3","26.0","22.3","9.9","13.1","1.5","1.2","0.4","",".",".","",".",".","0.1","0.2","0.0","0.1"
"Special","","23","3.519","21.7","13.0","4.3",".","4.3",".",".","34.8","",".",".","",".",".",".","4.3","17.4","."
"Graduate","","127","3.871","57.5","11.0","3.1","0.8",".",".",".","22.8","",".",".","",".","2.4","1.6",".","0.8","."
"Prof Yr 1","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Prof Yr 2","","1","3.500",".","100.0",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Prof Yr 4","","3","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Professionals","","5","3.909","80.0","20.0",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"","Dept. Total","2811","3.168","26.8","25.2","21.3","9.4","12.4","1.4","1.1","1.7","",".",".","",".","0.1","0.1","0.2","0.2","0.1"
