"Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","Grades","GPA","","","","","","","","","","","","","","","",""
"100","001","","18","3.528","44.4","27.8","22.2",".","5.6",".",".",".",".",".",".",".",".",".",".","."
"100","002","","19","3.605","42.1","36.8","21.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","003","","19","3.763","63.2","26.3","10.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","004","","19","3.684","47.4","42.1","10.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","005","","19","3.289","21.1","26.3","47.4",".","5.3",".",".",".",".",".",".",".",".",".",".","."
"100","006","","19","3.605","47.4","31.6","15.8","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","007","","19","3.526","31.6","52.6","10.5",".","5.3",".",".",".",".",".",".",".",".",".",".","."
"100","008","","18","3.528","27.8","55.6","11.1","5.6",".",".",".",".",".",".",".",".",".",".",".","."
"100","009","","18","3.556","50.0","38.9",".","5.6",".","5.6",".",".",".",".",".",".",".",".",".","."
"100","010","","18","3.556","50.0","16.7","27.8","5.6",".",".",".",".",".",".",".",".",".",".",".","."
"100","011","","19","3.579","36.8","42.1","21.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","012","","19","3.722","52.6","31.6","10.5",".",".",".",".",".",".",".",".",".","5.3",".",".","."
"100","013","","19","3.763","68.4","26.3",".",".","5.3",".",".",".",".",".",".",".",".",".",".","."
"100","014","","19","3.105","26.3","15.8","26.3","15.8","15.8",".",".",".",".",".",".",".",".",".",".","."
"100","015","","19","3.447","36.8","31.6","15.8","15.8",".",".",".",".",".",".",".",".",".",".",".","."
"100","016","","17","3.563","35.3","41.2","11.8","5.9",".",".",".",".",".",".",".",".",".",".",".","5.9"
"100","017","","18","3.556","38.9","38.9","16.7","5.6",".",".",".",".",".",".",".",".",".",".",".","."
"100","018","","18","3.389","16.7","55.6","22.2",".","5.6",".",".",".",".",".",".",".",".",".",".","."
"100","019","","19","3.579","57.9","10.5","21.1","10.5",".",".",".",".",".",".",".",".",".",".",".","."
"100","020","","19","3.842","78.9","10.5","10.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","021","","19","3.605","42.1","36.8","21.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","022","","19","3.789","73.7","15.8","5.3","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","023","","19","3.605","47.4","26.3","26.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","024","","18","3.694","55.6","33.3","5.6","5.6",".",".",".",".",".",".",".",".",".",".",".","."
"100","025","","19","3.395","36.8","36.8","15.8",".","5.3","5.3",".",".",".",".",".",".",".",".",".","."
"100","026","","19","3.579","36.8","52.6","5.3",".","5.3",".",".",".",".",".",".",".",".",".",".","."
"100","028","","19","3.447","26.3","42.1","26.3","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","029","","19","3.526","47.4","15.8","31.6","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","030","","19","3.684","47.4","47.4",".","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","031","","19","3.921","84.2","15.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","032","","19","3.737","63.2","21.1","15.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","033","","17","3.647","52.9","29.4","11.8","5.9",".",".",".",".",".",".",".",".",".",".",".","."
"100","034","","17","3.765","76.5","11.8",".","11.8",".",".",".",".",".",".",".",".",".",".",".","."
"100","035","","18","3.472","50.0","22.2","16.7","5.6",".","5.6",".",".",".",".",".",".",".",".",".","."
"100","036","","19","3.526","36.8","42.1","15.8",".","5.3",".",".",".",".",".",".",".",".",".",".","."
"100","037","","19","3.447","15.8","57.9","26.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","038","","19","3.632","31.6","63.2","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","039","","18","3.556","44.4","22.2","33.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","041","","19","3.658","47.4","36.8","15.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","042","","19","3.526","36.8","36.8","21.1","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","043","","18","3.750","72.2","16.7","5.6",".","5.6",".",".",".",".",".",".",".",".",".",".","."
"100","044","","19","3.658","42.1","47.4","10.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","045","","19","3.263","15.8","31.6","42.1","10.5",".",".",".",".",".",".",".",".",".",".",".","."
"100","046","","19","3.222","5.3","42.1","42.1",".","5.3",".",".",".",".",".",".",".",".",".",".","5.3"
"100","047","","19","3.526","36.8","36.8","21.1","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","048","","19","3.684","52.6","36.8","5.3","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"","","","","","","","","","","","","","","","","","","","Page 202 of 410",""
