"TERM : 1082","","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","","Office of the Registrar","",""
"Fall 2007-2008","","","","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","",""
"ALS","","","","","","","","","","","","","","","","","","","","","",""
"RURAL SOCIOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"864
RUR SOC","","","","","","","","","","","","","","","","","","","","","",""
"RUR SOC
864","Dept. Total","137","3.591","60.6","20.4","9.5","0.7","1.5","0.7","2.2","2.9","",".",".","",".","",".","0.7",".","0.7","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"864
RUR SOC","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Sophomore","","18","3.452","33.3","55.6","5.6",".",".",".","5.6",".","",".",".","",".","",".",".",".",".","."
"Junior","","35","3.590","54.3","25.7","17.1",".",".","2.9",".",".","",".",".","",".","",".",".",".",".","."
"Senior","","35","3.371","45.7","20.0","17.1","2.9","5.7",".","2.9",".","",".",".","",".","",".","2.9",".","2.9","."
"Undergraduates","","89","3.482","47.2","29.2","14.6","1.1","2.2","1.1","2.2",".","",".",".","",".","",".","1.1",".","1.1","."
"Special","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Graduate","","47","3.862","85.1","4.3",".",".",".",".","2.1","8.5","",".",".","",".","",".",".",".",".","."
"","Dept. Total","137","3.591","60.6","20.4","9.5","0.7","1.5","0.7","2.2","2.9","",".",".","",".","",".","0.7",".","0.7","."
