"L&S","","","","","","","","","","","","","","","","","","","","","","",""
"ASTRONOMY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"188
ASTRON","","","","","","","","","","","","","","","","","","","","","","",""
"ASTRON
188","Dept. Total","609","2.942","20.4","19.9","22.8","11.0","13.5","4.4","2.1","5.4","",".",".","",".","",".","",".","0.2","0.2","0.2"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"188
ASTRON","","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","119","3.107","21.0","28.6","24.4","13.4","9.2","0.8","1.7",".","",".",".","",".","",".","",".",".",".","0.8"
"Sophomore","","214","2.888","19.6","20.1","23.8","12.1","16.4","6.1","1.9",".","",".",".","",".","",".","",".",".",".","."
"Junior","","122","2.842","22.1","19.7","22.1","10.7","16.4","5.7","3.3",".","",".",".","",".","",".","",".",".",".","."
"Senior","","103","2.930","23.3","14.6","23.3","10.7","15.5","4.9","2.9","3.9","",".",".","",".","",".","",".","1.0",".","."
"Undergraduates","","558","2.933","21.1","20.8","23.5","11.8","14.7","4.7","2.3","0.7","",".",".","",".","",".","",".","0.2",".","0.2"
"Special","","8","2.500",".","12.5","25.0","12.5",".","12.5",".","25.0","",".",".","",".","",".","",".",".","12.5","."
"Graduate","","43","3.500","14.0","9.3","14.0",".",".",".",".","62.8","",".",".","",".","",".","",".",".",".","."
"","Dept. Total","609","2.942","20.4","19.9","22.8","11.0","13.5","4.4","2.1","5.4","",".",".","",".","",".","",".","0.2","0.2","0.2"
