"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"SOCIOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"900
SOC","","","","","","","","","","","","","","","","","","",""
"699","009","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","016","151","3.956","93.4","4.0","0.7","0.7",".",".","0.7",".",".",".",".",".",".",".","0.7","."
"699","018","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","026","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","066","12","3.911","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","071","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","081","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","085","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","096","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","098","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","176","3.956","93.2","4.5","0.6","0.6",".",".","0.6",".",".",".",".",".",".",".","0.6","."
"700
Intro Prosmr-Grad Students","001","22","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"731
InterSocPsych-Group&Collect","001","8","4.000","87.5",".",".",".",".",".",".",".",".",".",".",".","12.5",".",".","."
"748
Environmental Sociology","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"773
Intermediate Classical Theory","001","17","3.938","82.4","11.8",".",".",".",".",".",".",".",".",".",".","5.9",".",".","."
"797
Introduction to Epidemiology","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"804
Interdis W Europ Studies Sm","001","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"875
Special Topics","002","32","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"901
Smr: Topics in Current Soc","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"904
Sociological Perspectvs-Gender","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"913
Seminar-Social Change","001","9","3.833","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"918
Smr-Compr Soc/Contemp Capitlsm","001","7","4.000","71.4",".",".",".",".",".",".","28.6",".",".",".",".",".",".",".","."
"923
Smr-Social Stratification","001","15","3.600","40.0","40.0","20.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"924
Seminar-Political Sociology","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"925
Soc-Econ Chng-Underdev Area","001","6","3.833","33.3","16.7",".",".",".",".",".",".",".",".",".",".","50.0",".",".","."
"945
Seminar-Rural Sociology","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"952
Math&Stat Applications-Soc","002","6","4.000","83.3",".",".",".",".",".",".","16.7",".",".",".",".",".",".",".","."
"960
Curr Meth Iss-Social Psych","001","7","3.714","57.1","28.6","14.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"982
Smr-Latin American Area","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"984
Rsch:Sociol of Gender Trainees","001","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"985
Rsch:Soc-Envir, Tech, Agrofood","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"987
Rsch: Race & Ethnic Studies","001","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","008","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","009","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","011","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","013","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","015","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","016","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","030","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","035","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","037","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","046","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","047","3","***","","","","","","","","","",".",".",".",".",".",".","."
"November 30, 2010","","","","","","","","","","","","","","","","","","Page 304 of 410",""
