"L&S","","","","","","","","","","","","","","","","","","","","","",""
"BOTANY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"208
BOTANY","","","","","","","","","","","","","","","","","","","","","",""
"BOTANY
208","Dept. Total","789","3.136","36.6","10.5","25.6","6.5","11.2","3.5","0.8","4.4","",".","0.1","",".","0.5","",".","0.1",".","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"208
BOTANY","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","75","2.986","24.0","12.0","32.0","13.3","13.3","5.3",".",".","",".",".","",".",".","",".",".",".","."
"Sophomore","","151","3.144","29.1","13.9","31.8","8.6","13.2","2.6",".",".","",".",".","",".",".","",".",".",".","0.7"
"Junior","","197","2.953","28.4","12.7","28.4","7.1","17.3","4.6","1.5",".","",".",".","",".",".","",".",".",".","."
"Senior","","249","3.175","40.6","10.0","27.7","5.6","9.6","4.4","1.2",".","",".",".","",".","0.4","",".","0.4",".","."
"Undergraduates","","672","3.082","32.6","11.9","29.3","7.6","13.1","4.2","0.9",".","",".",".","",".","0.1","",".","0.1",".","0.1"
"Special","","10","3.800","70.0","10.0","10.0",".",".",".",".","10.0","",".",".","",".",".","",".",".",".","."
"Graduate","","107","3.890","58.9","1.9","3.7",".",".",".",".","31.8","",".","0.9","",".","2.8","",".",".",".","."
"","Dept. Total","789","3.136","36.6","10.5","25.6","6.5","11.2","3.5","0.8","4.4","",".","0.1","",".","0.5","",".","0.1",".","0.1"
