"TERM : 1082","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar"
"Fall 2007-2008","","","","","","","","","","","","","","","","Institutional Reporting"
"","","","","University of Wisconsin - Madison","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","",""
"REHABILITATION MEDICINE","Section
#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"840
RHAB MED","","","","","","","","","","","","","","","",""
"","920
002
1","***","","","","","","","","","",".",".",".",".",".   
.   
."
"","005
1
920","***","","","","","","","","","",".",".",".",".",".   
.   
."
"","041
1
920","***","","","","","","","","","",".",".",".",".",".   
.   
."
"","043
1
920","***","","","","","","","","","",".",".",".",".",".   
.   
."
"Rehabilitatn Med Clerk-CSC","Course Total
4","***","","","","","","","","","","","","","",""
"RHAB MED
840","4
Dept. Total","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"840
RHAB MED","","","","","","","","","","","","","","","",""
"Prof Yr 3","3","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"Prof Yr 4","1","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"Professionals","4","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"","Dept. Total
4","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"November 30, 2010","","","","","","","","","","","","","","","","Page 380 of 410"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","",""
"*** Please note: In order to protect student privacy, grade distributions for classes or class sections with fewer than five students have been redacted.","","","","","","","","","","","","","","","",""
