"INTERDIS COURSES (L & S)","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"502
INTER-LS","","","","","","","","","","","","","","","","","","",""
"1st-Yr Seminar: Biological Sci","101
001","20","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","102
001","19","3.158","5.3","52.6","36.8",".",".",".","5.3",".",".",".",".",".",".",".",".","."
"","002
102","19","3.526","36.8","36.8","21.1","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"1st-Yr Seminar: Humanities","Course Total","38","3.342","21.1","44.7","28.9","2.6",".",".","2.6",".",".",".",".",".",".",".",".","."
"","106
001","20","3.575","55.0","35.0","5.0",".",".",".","5.0",".",".",".",".",".",".",".",".","."
"","003
106","20","3.850","80.0","10.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","004
106","18","3.944","94.4",".","5.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"","005
106","19","3.947","94.7",".","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"1st-Yr Seminar: Social Sci","Course Total","77","3.825","80.5","11.7","6.5",".",".",".","1.3",".",".",".",".",".",".",".",".","."
"1st-Yr Smr: Soc Sci, Ethnic St","118
001","17","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","250
001","15","3.806","66.7","20.0","13.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","002
250","13","3.852","76.9","15.4","7.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"","003
250","17","3.908","82.4","17.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","004
250","13","3.922","84.6","15.4",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","005
250","13","3.926","84.6","15.4",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","006
250","16","3.887","75.0","18.8",".",".",".",".",".",".",".",".",".",".",".",".",".","6.3"
"","007
250","12","3.909","75.0","16.7",".",".",".",".",".",".",".",".",".",".",".","8.3",".","."
"","008
250","15","3.607","53.3","20.0","13.3",".","6.7",".",".",".",".",".",".",".",".","6.7",".","."
"","009
250","16","3.934","87.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Undergrad Research Experience","Course Total","130","3.864","76.2","16.9","3.8",".","0.8",".",".",".",".",".",".",".",".","1.5",".","0.8"
"Paradigms&Process-Acad Inquiry","001
315","13","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"L&S Junior/Senior Seminar","400
001","11","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","701
001","6","3.844","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","002
701","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","003
701","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Topics: Grad Stdts in Teaching","Course Total","15","3.932","86.7","13.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"INTER-LS
502","Dept. Total","321","3.811","75.7","15.6","6.5","0.3","0.3",".","0.6",".",".",".",".",".",".","0.6",".","0.3"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"502
INTER-LS","","","","","","","","","","","","","","","","","","",""
"Freshmen","","199","3.755","69.3","18.1","9.0","0.5","0.5",".","1.0",".",".",".",".",".",".","1.0",".","0.5"
"Sophomore","","69","3.920","84.1","15.9",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Junior","","28","3.875","85.7","3.6","10.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Senior","","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Undergraduates","","306","3.805","75.2","15.7","6.9","0.3","0.3",".","0.7",".",".",".",".",".",".","0.7",".","0.3"
"Graduate","","15","3.932","86.7","13.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","Dept. Total","321","3.811","75.7","15.6","6.5","0.3","0.3",".","0.6",".",".",".",".",".",".","0.6",".","0.3"
