"NAVAL SCIENCE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"672
NAV SCI","","","","","","","","","","","","","","","","","","",""
"Intro to Naval Science","101
001","23","3.196","34.8","26.1","17.4","4.3","13.0",".","4.3",".",".",".",".",".",".",".",".","."
"Intro Naval Lab I","175
001","18","3.528","50.0","27.8","16.7",".",".","5.6",".",".",".",".",".",".",".",".",".","."
"Naval Engineering","202
001","6","3.333","33.3","16.7","33.3","16.7",".",".",".",".",".",".",".",".",".",".",".","."
"Elementary Naval Lab I","275
001","9","3.944","88.9","11.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Amphibious Campaigns","350
001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Intermed Naval Lab I","375
001","13","3.962","92.3","7.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Naval Weapons","401
001","13","3.583","61.5",".","15.4","15.4",".",".",".",".",".",".",".",".",".",".","7.7","."
"","402
001","22","3.614","36.4","50.0","13.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"","002
402","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Naval Leadership and Ethics","Course Total","23","3.630","39.1","47.8","13.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Advanced Naval Laboratory I","001
475","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Professional Naval Lab I","575
001","9","3.889","88.9",".","11.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"NAV SCI
672","Dept. Total","126","3.553","58.7","20.6","12.7","3.2","2.4","0.8","0.8",".",".",".",".",".",".",".","0.8","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"672
NAV SCI","","","","","","","","","","","","","","","","","","",""
"Freshmen","","35","3.317","45.7","28.6","11.4","2.9","5.7","2.9","2.9",".",".",".",".",".",".",".",".","."
"Sophomore","","13","3.370","53.8","7.7","23.1","7.7","7.7",".",".",".",".",".",".",".",".",".",".","."
"Junior","","17","3.692","76.5","11.8","11.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"Senior","","60","3.642","63.3","21.7","11.7","3.3",".",".",".",".",".",".",".",".",".",".",".","."
"Undergraduates","","125","3.548","59.2","20.8","12.8","3.2","2.4","0.8","0.8",".",".",".",".",".",".",".",".","."
"Special","","1","",".",".",".",".",".",".",".",".",".",".",".",".",".",".","100.0","."
"Graduate","","1","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","Dept. Total","127","3.553","59.1","20.5","12.6","3.1","2.4","0.8","0.8",".",".",".",".",".",".",".","0.8","."
