"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"SCANDINAVIAN STUDIES","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"872
SCAND ST","","","","","","","","","","","","","","","","","","",""
"101","001","17","3.529","35.3","41.2","17.6","5.9",".",".",".",".",".",".",".",".",".",".",".","."
"101","002","16","3.625","50.0","31.3","12.5","6.3",".",".",".",".",".",".",".",".",".",".",".","."
"First Semester Norwegian","Course Total","33","3.576","42.4","36.4","15.2","6.1",".",".",".",".",".",".",".",".",".",".",".","."
"111
First Semester Swedish","001","15","3.393","33.3","26.7","20.0","6.7","6.7",".",".","6.7",".",".",".",".",".",".",".","."
"121
First Semester Danish","001","8","3.813","75.0","12.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"201
Second Year Norwegian","001","15","3.333","20.0","40.0","26.7","13.3",".",".",".",".",".",".",".",".",".",".",".","."
"211
Second Year Swedish","002","5","***","","","","","","","","","",".",".",".",".",".",".","."
"221
Second Year Danish","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"251
Readings in Norwegian Lit","001","6","3.227","50.0","16.7","16.7",".",".","16.7",".",".",".",".",".",".",".",".",".","."
"261
Readings in Swedish Lit","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"271
Readings in Danish Lit","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"296
Scand Heritage in America","001","41","3.385","36.6","31.7","9.8","12.2","2.4",".","2.4","2.4",".",".",".",".",".",".",".","2.4"
"299","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"299","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"299","015","1","***","","","","","","","","","",".",".",".",".",".",".","."
"299","019","7","3.925","85.7","14.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Directed Study","Course Total","10","3.889","80.0","20.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"301
Intensive Finnish I","001","9","3.500","66.7","11.1","11.1",".",".","11.1",".",".",".",".",".",".",".",".",".","."
"373
Scand Lit:Middle Ages-1900","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"375
Writings-Hans C. Andersen","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"407
Old Norse","001","6","3.583","16.7","83.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"411
Areas in Scandinavian Lit","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"422
The Drama of Henrik Ibsen","001","6","3.500","50.0","16.7","16.7","16.7",".",".",".",".",".",".",".",".",".",".",".","."
"444
Kalevala&Finnish Folk-Lore","001","16","3.900","75.0","18.8",".",".",".",".",".",".",".",".",".",".","6.3",".",".","."
"450
Scand Decadence-European Cntxt","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"496
Scand Heritage in America","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"501","008","1","***","","","","","","","","","",".",".",".",".",".",".","."
"501","015","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Tal Och Skrift","Course Total","2","***","","","","","","","","","","","","","","","",""
"511
Paleogrphy&Philology-Old Norse","001","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"520
Special Topics","002","8","3.714","50.0","25.0","12.5",".",".",".",".","12.5",".",".",".",".",".",".",".","."
"630
Fundamntls-Bibliogrphy&Rsch","001","6","3.900","66.7","16.7",".",".",".",".",".","16.7",".",".",".",".",".",".",".","."
"698
Directed Study","000A","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","000B","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","000A","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","Section Total","3","3.636","33.3","66.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","019","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","5","***","","","","","","","","","","","","","","","",""
"799","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","007","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","015","1","***","","","","","","","","","",".",".",".",".",".",".","."
"November 30, 2010","","","","","","","","","","","","","","","","","","Page 294 of 410",""
