"L&S","","","","","","","","","","","","","","","","","","","",""
"JOURN AND MASS COMMUNICA Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"512
JOURN","","","","","","","","","","","","","","","","","","","",""
"JOURN
Dept. Total
512","1422","3.508","37.0","34.6","15.6","3.9","1.5","0.4","0.3","2.2","",".","3.7","",".","0.1","0.3","0.2","0.1","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"512
JOURN","","","","","","","","","","","","","","","","","","","",""
"Freshmen","18","3.500","33.3","50.0","5.6","5.6","5.6",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","231","3.583","32.5","55.4","9.5","1.7",".",".","0.4",".","",".","0.4","",".",".",".",".",".","."
"Junior","428","3.438","32.5","35.5","22.9","4.2","1.9","0.7","0.2",".","",".","1.6","",".",".",".","0.5",".","."
"Senior","547","3.478","40.8","28.7","17.0","6.0","2.4","0.4","0.4","0.5","",".","3.5","",".","0.2",".",".","0.2","."
"Undergraduates","1224","3.483","36.2","36.4","17.5","4.6","1.8","0.4","0.3","0.2","",".","2.2","",".","0.1",".","0.2","0.1","."
"Special","14","3.538","14.3","57.1","7.1",".",".",".",".","7.1","",".","7.1","",".",".",".","7.1",".","."
"Graduate","182","3.794","44.5","20.3","3.8",".",".",".",".","14.8","",".","13.2","",".","0.5","2.2",".","0.5","."
"Prof Yr 1","1","",".",".",".",".",".",".",".",".","",".","100.0","",".",".",".",".",".","."
"Prof Yr 3","1","3.500",".","100.0",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Professionals","2","3.500",".","50.0",".",".",".",".",".",".","",".","50.0","",".",".",".",".",".","."
"Dept. Total","1422","3.508","37.0","34.6","15.6","3.9","1.5","0.4","0.3","2.2","",".","3.7","",".","0.1","0.3","0.2","0.1","."
