"MILITARY SCIENCE","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"644
MIL SCI","","","","","","","","","","","","","","","","","","","",""
"","101
001","","20","3.925","85.0","15.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","002
101","","17","3.912","82.4","17.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","003
101","","12","3.958","91.7","8.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","004
101","","12","3.958","91.7","8.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Foundations of Officership","Course Total","","61","3.934","86.9","13.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Leadership Lab 1A","110
001","","10","4.000","90.0",".",".",".",".",".",".","10.0",".",".",".",".",".",".",".","."
"","201
001","","27","3.963","96.3",".","3.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"","002
201","","24","3.913","91.7",".",".",".","4.2",".",".",".",".",".",".",".",".",".",".","4.2"
"","003
201","","20","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Individual Leadership Studies","Course Total","","71","3.957","95.8",".","1.4",".","1.4",".",".",".",".",".",".",".",".",".",".","1.4"
"Leadership Lab 2A","210
001","","12","4.000","91.7",".",".",".",".",".",".",".",".",".",".",".",".",".",".","8.3"
"","301
001","","16","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","002
301","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Leadership and Problem Solving","Course Total","","20","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Leadership Lab 3A","310
001","","16","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Leadership and Management","401
001","","13","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Leadership Lab 4A","410
001","","11","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"American Military History","491
001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"MIL SCI
644","Dept. Total","","215","3.968","94.0","3.7","0.5",".","0.5",".",".","0.5",".",".",".",".",".",".",".","0.9"
"Summary by Level","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"644
MIL SCI","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","","64","3.964","90.6","9.4",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Sophomore","","","84","3.947","92.9","2.4","1.2",".","1.2",".",".",".",".",".",".",".",".",".",".","2.4"
"Junior","","","33","4.000","97.0",".",".",".",".",".",".","3.0",".",".",".",".",".",".",".","."
"Senior","","","29","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Undergraduates","","","210","3.968","93.8","3.8","0.5",".","0.5",".",".","0.5",".",".",".",".",".",".",".","1.0"
"Special","","","5","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","Dept. Total","","215","3.968","94.0","3.7","0.5",".","0.5",".",".","0.5",".",".",".",".",".",".",".","0.9"
