"TERM : 1082","","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","","Office of the Registrar","",""
"Fall 2007-2008","","","","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","","",""
"COMMUNICATIVE DISORDERS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"252
COM DIS","","","","","","","","","","","","","","","","","","","","","",""
"COM DIS
252","Dept. Total","1298","3.493","58.7","14.6","13.9","4.4","4.1","1.9","1.2","1.0","",".",".","",".","",".","0.1",".","0.1","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"252
COM DIS","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","123","2.992","32.5","11.4","24.4","14.6","7.3","4.9","4.9",".","",".",".","",".","",".",".",".",".","."
"Sophomore","","248","3.337","47.2","18.1","16.9","4.8","7.3","4.0","1.6",".","",".",".","",".","",".",".",".",".","."
"Junior","","263","3.390","46.0","16.7","20.2","6.5","6.1","2.3","0.8","1.1","",".",".","",".","",".","0.4",".",".","."
"Senior","","241","3.595","62.7","16.6","10.4","3.3","2.9","1.2","1.2","1.2","",".",".","",".","",".",".",".",".","0.4"
"Undergraduates","","875","3.368","49.0","16.3","17.1","6.3","5.7","2.9","1.7","0.7","",".",".","",".","",".","0.1",".",".","0.1"
"Special","","21","3.500","42.9","23.8","14.3",".","9.5",".",".","4.8","",".",".","",".","",".",".",".","4.8","."
"Graduate","","232","3.863","80.6","11.6","4.7",".","0.4",".",".","2.6","",".",".","",".","",".",".",".",".","."
"Prof Yr 1","","48","3.864","87.5","8.3","4.2",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Prof Yr 2","","61","3.699","67.2","13.1","16.4","3.3",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Prof Yr 3","","61","3.892","88.5","4.9","6.6",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Professionals","","170","3.818","80.6","8.8","9.4","1.2",".",".",".",".","",".",".","",".","",".",".",".",".","."
"","Dept. Total","1298","3.493","58.7","14.6","13.9","4.4","4.1","1.9","1.2","1.0","",".",".","",".","",".","0.1",".","0.1","0.1"
