"L&S","","","","","","","","","","","","","","","","","","","",""
"LANDSCAPE ARCHITECTURE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"520
LAND ARC","","","","","","","","","","","","","","","","","","","",""
"520
LAND ARC","Dept. Total","509","3.601","61.1","16.7","11.2","2.9","2.6","1.6","1.2","0.4","0.2",".","",".","0.4","1.6",".","0.2","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"520
LAND ARC","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","39","3.598","56.4","23.1","15.4",".",".","5.1",".",".",".",".","",".",".",".",".",".","."
"Sophomore","","92","3.584","63.0","18.5","8.7","3.3",".","1.1","3.3",".",".",".","",".",".","2.2",".",".","."
"Junior","","129","3.576","65.1","11.6","11.6","0.8","4.7","2.3","1.6",".",".",".","",".",".","2.3",".",".","."
"Senior","","225","3.606","58.7","19.6","11.6","4.9","3.1","0.9","0.4",".","0.4",".","",".",".","0.4",".",".","."
"Undergraduates","","485","3.594","61.0","17.5","11.3","3.1","2.7","1.6","1.2",".","0.2",".","",".",".","1.2",".",".","."
"Special","","5","***","","","","","","","","","",".","",".",".","20.0",".",".","."
"Graduate","","19","3.926","63.2",".","5.3",".",".",".",".","10.5",".",".","",".","10.5","5.3",".","5.3","."
"","Dept. Total","509","3.601","61.1","16.7","11.2","2.9","2.6","1.6","1.2","0.4","0.2",".","",".","0.4","1.6",".","0.2","."
