"TERM : 1262","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar",""
"Fall 2025-2026","","","","","","","","","","","","","","","","",""
"","","","","University of Wisconsin - Madison","","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","",""
"International Acad Prgms-SAB","Section
#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR
Other"
"","Grades","GPA","","","","","","","","","","","","","","",""
"SAB
STDYABRD","","","","","","","","","","","","","","","","",""
"","176
00K
1","***","","","","","","","","","",".",".",".",".",".",".   
."
"","176
00L
1","***","","","","","","","","","",".",".",".",".",".",".   
."
"Interdivisional Topics","Course Total
2","***","","","","","","","","","","","","","","",""
"3rd Semester Foreign Language","290
00D
1","***","","","","","","","","","",".",".",".",".",".",".   
."
"SAB
STDYABRD","Dept. Total
3","***","","","","","","","","","",".",".",".",".",".",".  
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR
Other"
"","Grades","GPA","","","","","","","","","","","","","","",""
"SAB STDYABRD","","","","","","","","","","","","","","","","",""
"Senior","3","***","","","","","","","","","",".",".",".",".",".",".  
."
"Undergraduates","3","***","","","","","","","","","",".",".",".",".",".",".  
."
"","Dept. Total
3","***","","","","","","","","","",".",".",".",".",".",".  
."
"February 13, 2026","","","","","","","","","","","","","","","","","Page 374 of 481"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","","",""
"** Please note: The Law School uses a non-standard grade scale. Some of these grades cannot be mapped to our standard A/B, BC grading scale and are therefore excluded from this","","","","","","","","","","","","","","","","",""
"report..","","","","","","","","","","","","","","","","",""
