"L&S","","","","","","","","","","","","","","","","","","","",""
"GENDER AND WOMENS STUDIE Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"963
GEN&WS","","","","","","","","","","","","","","","","","","","",""
"Dept. Total
963
GEN&WS","1496","3.797","79.3","11.1","3.4","1.7","0.9","0.5","1.3","0.2","",".","0.9","",".","0.3","0.5","0.1",".","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"963
GEN&WS","","","","","","","","","","","","","","","","","","","",""
"Freshmen","211","3.755","72.5","14.7","4.3","2.4","0.9","0.9","0.9",".","",".","3.3","",".",".",".",".",".","."
"Sophomore","371","3.804","80.6","10.2","3.8","1.6","1.1","0.5","1.1",".","",".","1.1","",".",".",".",".",".","."
"Junior","380","3.756","79.2","10.5","2.9","1.8","1.6","0.5","2.1",".","",".","0.5","",".",".","0.5","0.3",".","."
"Senior","463","3.819","79.5","12.1","3.5","1.5","0.2","0.4","1.1",".","",".",".","",".","0.6","1.1",".",".","."
"Undergraduates","1425","3.789","78.7","11.6","3.5","1.8","0.9","0.6","1.3",".","",".","0.9","",".","0.2","0.5","0.1",".","."
"Special","8","3.800","50.0",".","12.5",".",".",".",".","37.5","",".",".","",".",".",".",".",".","."
"Graduate","63","3.992","96.8","1.6",".",".",".",".",".",".","",".",".","",".","1.6",".",".",".","."
"Dept. Total","1496","3.797","79.3","11.1","3.4","1.7","0.9","0.5","1.3","0.2","",".","0.9","",".","0.3","0.5","0.1",".","."
