"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","",""
"IES","","","","","","","","","","","","","","","","","","","","",""
"IES","College Total","2103","3.631","59.8","16.5","8.6","2.9","2.9","1.0","0.4","1.8","",".","4.5","",".","0.6","0.1","0.9","0.1","."
"Summary by College/School","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"IES","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"Freshmen","","253","3.477","50.6","23.3","11.1","8.3","3.6","2.8",".",".","",".",".","",".",".","0.4",".",".","."
"Sophomore","","421","3.639","60.6","23.8","10.7","2.1","1.4","1.0","0.5",".","",".",".","",".",".",".",".",".","."
"Junior","","429","3.574","62.5","15.4","10.7","3.0","4.4","1.4","0.7",".","",".","1.4","",".",".",".","0.5",".","."
"Senior","","643","3.645","65.3","15.1","8.1","2.8","3.7","0.6","0.6",".","",".","3.7","",".",".",".",".",".","."
"Undergraduates","","1746","3.601","61.3","18.4","9.8","3.5","3.3","1.2","0.5",".","",".","1.7","",".",".","0.1","0.1",".","."
"Special","","35","3.729","20.0","5.7","5.7",".",".",".",".","14.3","",".",".","",".",".",".","48.6","5.7","."
"Graduate","","321","3.874","55.8","7.2","2.2","0.3","0.6",".",".","10.3","",".","19.6","",".","3.7","0.3",".",".","."
"Prof Yr 2","","1","***","","","","","","","","","","","100.0","",".",".",".",".",".","."
"Professionals","","1","",".",".",".",".",".",".",".",".","",".","100.0","",".",".",".",".",".","."
"","College Total","2103","3.631","59.8","16.5","8.6","2.9","2.9","1.0","0.4","1.8","",".","4.5","",".","0.6","0.1","0.9","0.1","."
