"MATHEMATICS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"600
MATH","","","","","","","","","","","","","","","","","","",""
"","112
001","54","2.630","13.0","13.0","25.9","16.7","18.5","9.3","3.7",".",".",".",".",".",".",".",".","."
"","112
002","51","2.529","7.8","17.6","23.5","13.7","19.6","15.7","2.0",".",".",".",".",".",".",".",".","."
"","112
003","52","2.558","9.6","15.4","21.2","19.2","23.1","5.8","5.8",".",".",".",".",".",".",".",".","."
"","112
004","54","2.889","13.0","18.5","33.3","18.5","9.3","7.4",".",".",".",".",".",".",".",".",".","."
"","112
005","43","2.430","14.0","7.0","23.3","14.0","25.6","7.0","9.3",".",".",".",".",".",".",".",".","."
"","112
006","52","2.721","11.5","19.2","25.0","13.5","21.2","7.7","1.9",".",".",".",".",".",".",".",".","."
"","112
007","51","2.480","11.8","11.8","17.6","17.6","25.5","11.8","3.9",".",".",".",".",".",".",".",".","."
"","112
008","45","2.511","15.6","11.1","22.2","11.1","24.4","6.7","8.9",".",".",".",".",".",".",".",".","."
"","112
009","53","2.575","1.9","18.9","26.4","17.0","26.4","9.4",".",".",".",".",".",".",".",".",".","."
"","112
010","53","2.840","13.2","15.1","32.1","17.0","17.0","5.7",".",".",".",".",".",".",".",".",".","."
"","112
011","52","2.337","11.5","11.5","19.2","13.5","23.1","9.6","11.5",".",".",".",".",".",".",".",".","."
"","112
012","53","2.802","9.4","15.1","32.1","20.8","18.9","3.8",".",".",".",".",".",".",".",".",".","."
"","112
013","52","3.087","23.1","36.5","17.3","3.8","9.6","7.7","1.9",".",".",".",".",".",".",".",".","."
"","112
014","51","2.500","11.8","9.8","19.6","13.7","29.4","11.8","2.0",".",".",".",".",".",".","2.0",".","."
"","112
015","44","3.080","27.3","25.0","22.7","4.5","13.6","4.5","2.3",".",".",".",".",".",".",".",".","."
"","112
016","56","2.679","8.9","16.1","23.2","23.2","21.4","5.4","1.8",".",".",".",".",".",".",".",".","."
"","112
017","42","2.262","7.1","16.7","19.0","11.9","19.0","14.3","11.9",".",".",".",".",".",".",".",".","."
"","112
030","9","3.722","66.7","11.1","22.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"College Algebra","Course Total","867","2.658","12.8","16.4","23.9","14.8","20.1","8.3","3.7",".",".",".",".",".",".","0.1",".","."
"","113
001","43","3.035","41.9","16.3","18.6","4.7","2.3","7.0","9.3",".",".",".",".",".",".",".",".","."
"","113
002","42","3.429","42.9","21.4","23.8","2.4","9.5",".",".",".",".",".",".",".",".",".",".","."
"","113
003","48","3.260","41.7","18.8","14.6","16.7","2.1","4.2","2.1",".",".",".",".",".",".",".",".","."
"","113
005","46","3.413","50.0","15.2","21.7","2.2","6.5","4.3",".",".",".",".",".",".",".",".",".","."
"","113
006","44","3.511","59.1","18.2","11.4","6.8",".",".","4.5",".",".",".",".",".",".",".",".","."
"","113
007","47","3.053","36.2","14.9","21.3","8.5","8.5","6.4","4.3",".",".",".",".",".",".",".",".","."
"","113
008","39","3.359","48.7","20.5","7.7","5.1","15.4","2.6",".",".",".",".",".",".",".",".",".","."
"Trigonometry","Course Total","309","3.291","45.6","17.8","17.2","6.8","6.1","3.6","2.9",".",".",".",".",".",".",".",".","."
"","114
001","220","3.269","42.3","22.7","12.3","7.3","8.6","4.5","1.8",".",".",".",".",".","0.5",".",".","."
"","114
002","247","3.100","31.2","24.7","15.8","12.1","5.7","8.5","1.6",".",".",".",".",".","0.4",".",".","."
"Precalculus","Course Total","467","3.180","36.4","23.8","14.1","9.9","7.1","6.6","1.7",".",".",".",".",".","0.4",".",".","."
"","141
001","108","3.657","63.0","18.5","12.0","1.9","3.7","0.9",".",".",".",".",".",".",".",".",".","."
"","141
002","109","3.528","52.3","21.1","19.3","1.8","2.8","1.8","0.9",".",".",".",".",".",".",".",".","."
"Quant Reasoning&Prob Solvng","Course Total","217","3.592","57.6","19.8","15.7","1.8","3.2","1.4","0.5",".",".",".",".",".",".",".",".","."
"","211
001","193","2.876","28.0","14.0","21.8","11.9","11.9","7.8","4.7",".",".",".",".",".",".",".",".","."
"","211
002","193","2.966","29.5","8.8","30.6","8.3","14.0","5.7","2.6","0.5",".",".",".",".",".",".",".","."
"","211
003","176","3.075","35.2","10.2","23.9","12.5","9.1","6.3","1.7",".",".",".",".",".","1.1",".",".","."
"Survey of Calculus 1","Course Total","562","2.969","30.8","11.0","25.4","10.9","11.7","6.6","3.0","0.2",".",".",".",".","0.4",".",".","."
"Survey of Calculus 2","213
001","222","2.930","24.8","15.8","24.3","9.0","18.5","6.3","1.4",".",".",".",".",".",".",".",".","."
"","221
001","171","2.766","23.4","8.2","28.7","8.2","19.3","9.4","2.9",".",".",".",".",".",".",".",".","."
"","221
002","217","2.887","32.3","9.2","21.7","6.0","20.7","6.0","4.1",".",".",".",".",".",".",".",".","."
"","221
003","261","2.761","25.7","9.6","24.5","6.1","21.8","7.3","5.0",".",".",".",".",".",".",".",".","."
"","221
004","240","2.756","26.3","7.5","29.2","4.6","18.3","8.8","5.4",".",".",".",".",".",".",".",".","."
