"EGR","","","","","","","","","","","","","","","","","","","","","",""
"INTERDIS COURSES  (ENGR)","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"496
INTEREGR","","","","","","","","","","","","","","","","","","","","","",""
"496
INTEREGR","Dept. Total","851","3.790","71.3","19.7","6.9","1.2","0.2","0.1","0.1","0.2","",".",".","",".","",".","0.1",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"496
INTEREGR","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","156","3.970","96.8","2.6",".",".",".",".",".",".","",".",".","",".","",".",".","0.6",".","."
"Sophomore","","359","3.962","96.9","1.7","0.8",".",".",".",".",".","",".",".","",".","",".",".","0.6",".","."
"Junior","","352","3.691","72.7","18.5","4.8","1.4",".","0.3",".",".","",".",".","",".","",".",".","2.3",".","."
"Senior","","421","3.725","66.0","22.1","9.3","1.2","0.5",".","0.2",".","",".",".","",".","",".",".","0.7",".","."
"Undergraduates","","1288","3.782","80.2","13.0","4.6","0.8","0.2","0.1","0.1",".","",".",".","",".","",".",".","1.1",".","."
"Special","","3","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"Graduate","","32","4.000","96.9",".",".",".",".",".",".",".","",".",".","",".","",".","3.1",".",".","."
"","Dept. Total","1323","3.790","80.5","12.7","4.5","0.8","0.2","0.1","0.1","0.2","",".",".","",".","",".","0.1","1.1",".","."
