"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"PHYSICS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"754
PHYSICS","","","","","","","","","","","","","","","","","","",""
"990","053","12","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","055","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","057","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","059","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","061","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","069","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","081","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","085","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","089","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","090","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","092","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","097","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","098","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","101","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","107","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","113","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","115","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","117","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","120","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","121","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","123","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","130","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","134","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","136","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","141","8","",".",".",".",".",".",".",".",".",".",".",".","100.0",".",".",".","."
"990","145","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","149","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","151","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","154","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","157","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","161","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","163","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","165","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","169","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","178","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","185","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","187","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","189","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","191","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Research","Course Total","170","",".",".",".",".",".",".",".","63.5",".",".",".","36.5",".",".",".","."
