"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"AMN","","","","","","","","","","","","","","","","","","","",""
"NAVAL SCIENCE","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"672
NAV SCI","","","","","","","","","","","","","","","","","","","",""
"Intro to Naval Science","101
001","","14","3.786","71.4","21.4",".","7.1",".",".",".",".",".",".",".",".",".",".",".","."
"Intro Naval Lab I","175
001","","13","3.962","92.3","7.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Naval Leadership&Management","201
001","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Elementary Naval Lab I","275
001","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Naval Engineering","301
001","","10","3.650","30.0","70.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intermed Naval Lab I","375
001","","7","3.857","85.7",".","14.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Naval Operations","401
001","","8","3.714","37.5","50.0",".",".",".",".",".","12.5",".",".",".",".",".",".",".","."
"Advanced Naval Laboratory I","475
001","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Professional Naval Lab I","575
001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"672
NAV SCI","Dept. Total","","75","3.824","76.0","20.0","1.3","1.3",".",".",".","1.3",".",".",".",".",".",".",".","."
"Summary by Level","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"672
NAV SCI","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","","15","3.783","80.0","13.3",".","6.7",".",".",".",".",".",".",".",".",".",".",".","."
"Sophomore","","","24","3.900","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Junior","","","8","3.563","37.5","50.0","12.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"Senior","","","28","3.856","82.1","17.9",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Undergraduates","","","75","3.824","77.3","20.0","1.3","1.3",".",".",".",".",".",".",".",".",".",".",".","."
"Special","","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","Dept. Total","","76","3.824","76.3","19.7","1.3","1.3",".",".",".","1.3",".",".",".",".",".",".",".","."
