"Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"980","010","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"980","011","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"980","015","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"980","017","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"980","019","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"980","020","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"980","024","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"980","029","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"980","030","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"980","032","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"980","033","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"980","035","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"980","036","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"980","038","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"980","041","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"980","043","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"980","048","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"980","049","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"980","050","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"980","051","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"980","055","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"980","058","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"980","059","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"980","065","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"980","067","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"980","071","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"980","076","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"980","081","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"980","083","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"980","085","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"980","087","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"980","091","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"980","092","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"980","093","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"980","094","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"980","134","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"980","141","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"980","144","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"980","147","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"980","148","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"980","164","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"980","167","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"980","172","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","","","","","","","","","","","","","","","","","","","Page 212 of 481",""
