"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"390
FOOD SCI","","","","","","","","","","","","","","","","","","","","","",""
"","990
046","1","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"Research","Course Total","33","",".",".",".",".",".",".",".","87.9","",".",".","",".","12.1","",".",".",".","."
"390
FOOD SCI","Dept. Total","482","3.572","60.8","9.5","12.2","4.8","3.5","1.0","0.6","6.4","",".",".","",".","1.0","",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"390
FOOD SCI","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","18","3.943","88.9","11.1",".",".",".",".",".",".","",".",".","",".",".","",".",".",".","."
"Sophomore","","33","3.552","66.7","12.1","6.1","9.1","3.0",".","3.0",".","",".",".","",".",".","",".",".",".","."
"Junior","","79","3.323","45.6","11.4","25.3","6.3","8.9","2.5",".",".","",".",".","",".",".","",".",".",".","."
"Senior","","271","3.610","66.4","10.0","12.9","4.8","3.0","1.1","0.7","0.7","",".",".","",".","0.4","",".",".",".","."
"Undergraduates","","401","3.566","63.3","10.5","14.2","5.2","4.0","1.2","0.7","0.5","",".",".","",".","0.2","",".",".",".","."
"Special","","7","2.885","42.9","14.3","14.3","14.3","14.3",".",".",".","",".",".","",".",".","",".",".",".","."
"Graduate","","74","3.880","48.6","4.1","1.4","1.4",".",".",".","39.2","",".",".","",".","5.4","",".",".",".","."
"","Dept. Total","482","3.572","60.8","9.5","12.2","4.8","3.5","1.0","0.6","6.4","",".",".","",".","1.0","",".",".",".","."
