"Black&Latinx Lit & Vis Cult","460
001","12","3.417","33.3","41.7","8.3","8.3","8.3",".",".",".",".","",".",".","",".","",".",".",".","."
"Topics in Latinx Culture","469
001","2","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"Adv Topc-Chicana/o&Latina/o St","530
003","8","3.750","62.5","25.0","12.5",".",".",".",".",".",".","",".",".","",".","",".",".",".","."
"228
CHICLA","Dept. Total","350","3.697","66.6","18.6","7.7","2.3","2.6","0.6","0.9","0.6","",".",".","",".","",".","0.3",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"228
CHICLA","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","59","3.660","62.7","20.3","13.6",".","1.7",".","1.7",".","",".",".","",".","",".",".",".",".","."
"Sophomore","","96","3.751","75.0","12.5","7.3",".","3.1","1.0","1.0",".","",".",".","",".","",".",".",".",".","."
"Junior","","82","3.554","54.9","24.4","7.3","7.3","2.4","1.2","1.2",".","",".",".","",".","",".","1.2",".",".","."
"Senior","","107","3.764","70.1","19.6","5.6","1.9","2.8",".",".",".","",".",".","",".","",".",".",".",".","."
"Undergraduates","","344","3.693","66.6","18.9","7.8","2.3","2.6","0.6","0.9",".","",".",".","",".","",".","0.3",".",".","."
"Special","","2","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"Graduate","","4","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"","Dept. Total","350","3.697","66.6","18.6","7.7","2.3","2.6","0.6","0.9","0.6","",".",".","",".","",".","0.3",".",".","."
