"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"EGR","","","","","","","","","","","","","","","","","","",""
"INDUSTRIAL & SYSTEMS ENGR","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"490
I SY E","","","","","","","","","","","","","","","","","","",""
"555","002","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Human Perform&Accidnt Cause","Course Total","47","3.979","97.9",".","2.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Topics in Human Factors
602","001","39","3.987","97.4","2.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Topics in Manufacturing
604","001","47","3.819","63.8","36.2",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Safety & Quality-Med Use Sys
608","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Quality Engr & Quality Mgmnt
618","003","12","3.917","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"632","001","6","3.500","50.0",".","50.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"632","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Intro-Stochastic Processes","Course Total","7","3.429","42.9",".","57.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"649","001","22","3.773","63.6","31.8",".","4.5",".",".",".",".",".",".",".",".",".",".",".","."
"649","003","8","3.857","62.5","25.0",".",".",".",".",".",".",".",".",".",".",".",".","12.5","."
"Interactive Data Analytics","Course Total","30","3.793","63.3","30.0",".","3.3",".",".",".",".",".",".",".",".",".",".","3.3","."
"699","008","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","017","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","019","5","***","","","","","","","","","",".",".",".",".",".",".","."
"699","020","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","021","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","022","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","029","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","031","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","042","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","068","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","070","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","071","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","073","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","074","17","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","079","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","080","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Advanced Independent Study","Course Total","59","3.979","96.6","1.7","1.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Grad Cooperative Educ Program
702","001","8","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Dynamic Prog & Assoc Topics
723","001","7","3.714","71.4","14.3",".","14.3",".",".",".",".",".",".",".",".",".",".",".","."
"Nonlinear Optimization I
726","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","007","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","016","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","024","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","029","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Master's Research & Thesis","Course Total","5","***","","","","","","","","","","","","","","","",""
"Topics-Human Factors Engr
859","001","6","3.917","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"890","011","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","012","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","013","2","***","","","","","","","","","",".",".",".",".",".",".","."
