"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","",""
"PUBLIC HEALTH","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"828
PUBLHLTH","","","","","","","","","","","","","","","","","","",""
"Intro to Global Health","710
001","18","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"GlobalHealthSystemsGovernance","711
001","17","3.912","94.1",".",".","5.9",".",".",".",".",".",".",".",".",".",".",".","."
"GlobalHealthInfectDis","712
001","12","",".",".",".",".",".",".",".","91.7","8.3",".",".",".",".",".",".","."
"GlobalHealthNonCommDiseases","713
001","15","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"GlobalHlthFieldWorkFundamentls","714
001","6","3.917","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Evidence-Based Decision-Making","780
001","38","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"SDoH & Hlth Equity","782
002","40","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Quantitative Approaches to PH","783
001","38","3.684","57.9","28.9","7.9","2.6","2.6",".",".",".",".",".",".",".",".",".",".","."
"MPH Applied Practice Exp Semin","787
002","3","***","","","","","","","","","",".",".",".",".",".",".","."
"PH Social Justice:Tools/Models","790
001","20","3.875","80.0","15.0","5.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Public Health Communication","791
001","34","3.985","97.1","2.9",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Politics of Health Policy","792
001","35","3.686","37.1","62.9",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Pub Health Research & Practice","910
001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"828
PUBLHLTH","Dept. Total","278","3.873","73.4","13.7","1.4","0.7","0.4",".",".","10.1","0.4",".",".",".",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"828
PUBLHLTH","","","","","","","","","","","","","","","","","","",""
