"TERM : 1262","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","Office of the Registrar","",""
"Fall 2025-2026","","","","","","","","","","","","","","","","","","","",""
"","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","",""
"EDU","","","","","","","","","","","","","","","","","","","",""
"CURRICULUM AND INSTRUCTIO Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"272
CURRIC","","","","","","","","","","","","","","","","","","","",""
"Dept. Total
272
CURRIC","2497","3.900","74.4","5.6","2.3","0.5","0.4","0.2","0.2","1.7","",".","12.8","",".","0.5","0.8","0.0","0.4","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"272
CURRIC","","","","","","","","","","","","","","","","","","","",""
"Freshmen","37","3.932","89.2","8.1","2.7",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","61","3.931","86.9","13.1",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Junior","584","3.902","86.6","7.7","3.1","1.4","0.3",".",".",".","",".","0.5","",".",".","0.3",".",".","."
"Senior","1020","3.863","74.8","6.4","2.9","0.4","0.8","0.4","0.6",".","",".","13.6","",".",".",".",".",".","."
"Undergraduates","1702","3.882","79.6","7.1","2.9","0.7","0.6","0.2","0.4",".","",".","8.3","",".",".","0.1",".",".","."
"Special","2","***","","","","","","","","","","",".","",".",".",".","50.0",".","."
"Graduate","793","3.969","63.4","2.3","1.1",".",".",".",".","5.3","",".","22.4","",".","1.5","2.4",".","1.4","."
"Dept. Total","2497","3.900","74.4","5.6","2.3","0.5","0.4","0.2","0.2","1.7","",".","12.8","",".","0.5","0.8","0.0","0.4","."
