"BUS","","","","","","","","","","","","","","","","","","","","",""
"REAL ESTATE & URBAN LAND E Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"239
REAL EST","","","","","","","","","","","","","","","","","","","","",""
"Dept. Total
239
REAL EST","1677","3.640","53.0","25.1","14.5","3.8","1.7","0.5","0.3","0.9","",".",".","",".","",".","0.2",".",".","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"239
REAL EST","","","","","","","","","","","","","","","","","","","","",""
"Sophomore","176","3.822","75.6","17.0","5.7","1.1",".","0.6",".",".","",".",".","",".","",".",".",".",".","."
"Junior","450","3.609","54.4","23.3","13.3","5.8","1.8","0.9","0.2","0.2","",".",".","",".","",".",".",".",".","."
"Senior","684","3.584","45.6","30.1","18.1","3.9","1.8","0.3","0.1",".","",".",".","",".","",".",".",".",".","."
"Undergraduates","1310","3.629","52.7","26.0","14.8","4.2","1.5","0.5","0.2","0.1","",".",".","",".","",".",".",".",".","."
"Special","16","3.433","37.5","18.8","31.3",".","6.3",".",".","6.3","",".",".","",".","",".",".",".",".","."
"Graduate","351","3.684","54.7","21.9","12.8","2.6","2.0","0.3","0.9","3.7","",".",".","",".","",".","1.1",".",".","."
"Dept. Total","1677","3.640","53.0","25.1","14.5","3.8","1.7","0.5","0.3","0.9","",".",".","",".","",".","0.2",".",".","."
