"TERM : 1262","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar",""
"Fall 2025-2026","","","","","","","","","","","","","","","","",""
"","","","","University of Wisconsin - Madison","","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","","",""
"IES","","","","","","","","","","","","","","","","",""
"INTERDIS COURSES (C A L S)","Section
#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR
Other"
"","Grades","GPA","","","","","","","","","","","","","","",""
"494
INTER-AG","","","","","","","","","","","","","","","","",""
"GreenHouse Roots Seminar","117
001
60","3.750","80.0","5.0","1.7","11.7","1.7",".",".",".",".",".",".",".",".",".",".   
."
"494
INTER-AG","Dept. Total
60","3.750","80.0","5.0","1.7","11.7","1.7",".",".",".",".",".",".",".",".",".",".  
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR
Other"
"","Grades","GPA","","","","","","","","","","","","","","",""
"494
INTER-AG","","","","","","","","","","","","","","","","",""
"Freshmen","29","3.534","62.1","10.3","3.4","20.7","3.4",".",".",".",".",".",".",".",".",".",".  
."
"Sophomore","29","3.948","96.6",".",".","3.4",".",".",".",".",".",".",".",".",".",".",".  
."
"Junior","2","***","","","","","","","","","",".",".",".",".",".",".  
."
"Undergraduates","60","3.750","80.0","5.0","1.7","11.7","1.7",".",".",".",".",".",".",".",".",".",".  
."
"","Dept. Total
60","3.750","80.0","5.0","1.7","11.7","1.7",".",".",".",".",".",".",".",".",".",".  
."
"February 13, 2026","","","","","","","","","","","","","","","","","Page 181 of 481"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","","",""
"** Please note: The Law School uses a non-standard grade scale. Some of these grades cannot be mapped to our standard A/B, BC grading scale and are therefore excluded from this","","","","","","","","","","","","","","","","",""
"report..","","","","","","","","","","","","","","","","",""
