"ALS","","","","","","","","","","","","","","","","","","","","",""
"GENETICS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"412
GENETICS","","","","","","","","","","","","","","","","","","","","",""
"412
GENETICS","Dept. Total","1409","3.651","63.9","12.6","9.1","2.8","2.4","0.9","0.5","5.4","",".",".","",".","1.6","0.1","0.1","0.6","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"412
GENETICS","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","162","3.678","74.1","14.2","4.3","2.5","1.9","1.9","1.2",".","",".",".","",".",".",".",".",".","."
"Sophomore","","267","3.730","75.3","12.4","7.9","1.5","2.2","0.7",".",".","",".",".","",".",".",".",".",".","."
"Junior","","242","3.473","56.2","16.5","12.8","6.2","5.8","1.7","0.8",".","",".",".","",".",".",".",".",".","."
"Senior","","554","3.668","68.4","12.3","12.1","2.7","2.0","0.7","0.5",".","",".",".","",".","0.7","0.4",".","0.2","."
"Undergraduates","","1225","3.640","68.2","13.4","10.3","3.1","2.8","1.1","0.6",".","",".",".","",".","0.3","0.2",".","0.1","."
"Special","","20","3.475","20.0","5.0",".","10.0",".",".",".","25.0","",".",".","",".",".",".","5.0","35.0","."
"Graduate","","164","3.861","36.6","7.9","1.2",".",".",".",".","43.3","",".",".","",".","11.0",".",".",".","."
"","Dept. Total","1409","3.651","63.9","12.6","9.1","2.8","2.4","0.9","0.5","5.4","",".",".","",".","1.6","0.1","0.1","0.6","."
