"ALS","","","","","","","","","","","","","","","","","","","","","",""
"SOIL SCIENCE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"908
SOIL SCI","","","","","","","","","","","","","","","","","","","","","",""
"908
SOIL SCI","Dept. Total","445","3.527","60.0","11.5","8.5","6.3","3.1","1.1","0.7","5.2","",".",".","",".","2.5","",".",".","1.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"908
SOIL SCI","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","45","3.310","44.4","24.4","13.3","6.7","6.7","2.2","2.2",".","",".",".","",".",".","",".",".",".","."
"Sophomore","","56","3.463","60.7","12.5","8.9","12.5","3.6",".","1.8",".","",".",".","",".",".","",".",".",".","."
"Junior","","86","3.505","65.1","11.6","12.8","5.8","2.3","1.2","1.2",".","",".",".","",".",".","",".",".",".","."
"Senior","","136","3.450","58.8","14.0","9.6","9.6","5.1","2.2",".","0.7","",".",".","",".",".","",".",".",".","."
"Undergraduates","","323","3.445","58.8","14.6","10.8","8.7","4.3","1.5","0.9","0.3","",".",".","",".",".","",".",".",".","."
"Special","","7","4.000","14.3",".",".",".",".",".",".","14.3","",".",".","",".",".","",".",".","71.4","."
"Graduate","","115","3.913","66.1","3.5","2.6",".",".",".",".","18.3","",".",".","",".","9.6","",".",".",".","."
"","Dept. Total","445","3.527","60.0","11.5","8.5","6.3","3.1","1.1","0.7","5.2","",".",".","",".","2.5","",".",".","1.1","."
