"TERM : 1262","","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","Office of the Registrar","",""
"Fall 2025-2026","","","","","","","","","","","","","","","","","","","","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","",""
"HISTORY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"448
HISTORY","","","","","","","","","","","","","","","","","","","","",""
"448
HISTORY","Dept. Total","3143","3.708","61.0","12.9","5.9","2.3","1.4","0.8","0.8","10.5","",".","0.6","",".","0.5","0.5","0.1","2.6","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"448
HISTORY","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","501","3.668","65.3","19.0","8.4","2.8","2.2","0.2","1.4",".","",".",".","",".",".","0.4","0.4",".","."
"Sophomore","","785","3.748","74.4","14.3","5.6","2.4","0.9","1.1","0.9",".","",".",".","",".",".","0.4",".",".","."
"Junior","","560","3.669","67.9","17.7","6.4","2.7","2.1","1.4","1.1",".","",".",".","",".",".","0.5","0.2",".","."
"Senior","","701","3.681","68.6","13.3","8.7","3.1","1.9","1.0","0.7","0.1","",".",".","",".","1.7","0.7",".","0.1","."
"Undergraduates","","2547","3.697","69.6","15.7","7.2","2.7","1.7","1.0","1.0","0.0","",".",".","",".","0.5","0.5","0.1","0.0","."
"Special","","389","3.522","3.6","1.0","0.8","0.3","0.3","0.3",".","72.8","",".",".","",".",".",".",".","21.1","."
"Graduate","","207","3.975","63.8","1.9",".","0.5",".",".",".","21.7","",".","9.2","",".","1.9","1.0",".",".","."
"","Dept. Total","3143","3.708","61.0","12.9","5.9","2.3","1.4","0.8","0.8","10.5","",".","0.6","",".","0.5","0.5","0.1","2.6","."
