"ENGLISH","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"352
ENGL","","","","","","","","","","","","","","","","","","",""
"","100
055","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
056","19","3.974","94.7","5.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
058","19","3.842","73.7","21.1","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
060","19","3.947","89.5","10.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
061","18","3.750","88.9","5.6",".",".",".",".","5.6",".",".",".",".",".",".",".",".","."
"","100
064","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
066","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
068","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
073","18","3.861","88.9","5.6",".",".","5.6",".",".",".",".",".",".",".",".",".",".","."
"","100
075","19","3.684","89.5",".",".",".","5.3",".","5.3",".",".",".",".",".",".",".",".","."
"","100
076","18","3.972","94.4","5.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
077","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
078","19","3.868","84.2","10.5",".","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"","100
079","19","3.895","84.2","10.5","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
080","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
082","18","3.778","61.1","33.3","5.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
086","19","3.868","73.7","26.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
087","18","3.806","77.8","11.1","5.6","5.6",".",".",".",".",".",".",".",".",".",".",".","."
"","100
088","19","3.974","94.7","5.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
089","18","3.889","83.3","11.1","5.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
090","19","3.974","94.7","5.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
091","11","3.909","90.9",".","9.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
092","9","3.111","11.1","22.2","55.6",".","11.1",".",".",".",".",".",".",".",".",".",".","."
"","100
093","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
094","8","3.750","75.0",".","25.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
095","7","3.857","85.7",".","14.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intro to College Composition","Course Total","1239","3.891","88.4","7.3","2.3","0.6","0.6","0.3","0.5",".",".",".",".",".",".",".",".","."
"Intro-Theatre & Dramatic Lit","120
001","236","3.822","73.7","20.3","3.8","0.8","1.3",".",".",".",".",".",".",".",".",".",".","."
"Science Fiction and Fantasy","141
001","16","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Women's Writing","144
001","159","3.965","95.6","3.1","0.6",".","0.6",".",".",".",".",".",".",".",".",".",".","."
"","153
001","20","3.675","55.0","35.0",".","10.0",".",".",".",".",".",".",".",".",".",".",".","."
"","153
002","22","3.976","90.9","4.5",".",".",".",".",".",".",".",".",".",".",".",".","4.5","."
"Literature and the Environment","Course Total","42","3.829","73.8","19.0",".","4.8",".",".",".",".",".",".",".",".",".",".","2.4","."
"","156
001","29","3.741","75.9","17.2","3.4",".",".",".","3.4",".",".",".",".",".",".",".",".","."
"","156
002","28","3.889","92.9",".",".",".",".","3.6",".","3.6",".",".",".",".",".",".",".","."
"Literature and Medicine","Course Total","57","3.813","84.2","8.8","1.8",".",".","1.8","1.8","1.8",".",".",".",".",".",".",".","."
"Truth and Crime","160
001","192","3.649","56.8","26.0","12.5","2.1","1.0",".","1.0",".",".",".",".",".",".",".","0.5","."
"British and American Writers","167
001","30","3.577","33.3","36.7","13.3","3.3",".",".",".","10.0",".",".",".",".","3.3",".",".","."
"","168
001","20","3.775","70.0","25.0",".",".","5.0",".",".",".",".",".",".",".",".",".",".","."
"","168
002","56","3.491","39.3","42.9","3.6","8.9","3.6","1.8",".",".",".",".",".",".",".",".",".","."
"","168
003","27","3.889","77.8","22.2",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Modern Literature","Course Total","103","3.650","55.3","34.0","1.9","4.9","2.9","1.0",".",".",".",".",".",".",".",".",".","."
