"","990
098","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
100","3","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
101","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Research","Course Total","113","",".",".",".",".",".",".",".","36.3","",".",".","",".","63.7",".",".",".","."
"200
BIOCHEM","Dept. Total","2388","3.699","69.3","9.3","8.6","2.7","3.1","0.8","0.1","2.5","",".",".","",".","3.4","0.1",".","0.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"200
BIOCHEM","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","43","3.730","83.7","7.0",".","7.0",".",".","2.3",".","",".",".","",".",".",".",".",".","."
"Sophomore","","212","3.888","90.1","5.7","2.4","1.4",".","0.5",".",".","",".",".","",".",".",".",".",".","."
"Junior","","815","3.682","71.4","9.9","10.1","3.8","3.7","1.1",".",".","",".",".","",".",".",".",".",".","."
"Senior","","993","3.669","68.9","11.3","11.0","2.8","4.1","0.8","0.2",".","",".",".","",".","0.8","0.1",".",".","."
"Undergraduates","","2063","3.693","72.4","10.1","9.5","3.2","3.4","0.9","0.1",".","",".",".","",".","0.4","0.0",".",".","."
"Special","","32","3.531","34.4","12.5","12.5",".","6.3",".",".","28.1","",".",".","",".",".",".",".","6.3","."
"Graduate","","290","3.858","52.1","3.4","1.7",".","0.7",".",".","16.9","",".",".","",".","24.8","0.3",".",".","."
"Prof Yr 3","","3","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","","3","***","","","","","","","","","","",".","",".",".",".",".",".","."
"","Dept. Total","2388","3.699","69.3","9.3","8.6","2.7","3.1","0.8","0.1","2.5","",".",".","",".","3.4","0.1",".","0.1","."
