"","990
023","1","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"","990
024","5","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"","990
026","1","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"Research","Course Total","60","",".",".",".",".",".",".",".","53.3","",".",".","",".","46.7","",".",".",".","."
"760
PLANTSCI","Dept. Total","324","3.553","48.5","15.4","8.0","3.4","1.9","0.9","1.2","11.4","",".",".","",".","8.6","",".",".","0.6","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"760
PLANTSCI","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","41","3.233","41.5","19.5","14.6","17.1","4.9","2.4",".",".","",".",".","",".",".","",".",".",".","."
"Sophomore","","47","3.647","63.8","21.3","8.5","2.1",".",".","2.1",".","",".",".","",".",".","",".",".","2.1","."
"Junior","","44","3.486","56.8","22.7","6.8","6.8","2.3","2.3","2.3",".","",".",".","",".",".","",".",".",".","."
"Senior","","87","3.565","59.8","20.7","11.5",".","3.4","1.1","2.3",".","",".",".","",".",".","",".",".","1.1","."
"Undergraduates","","219","3.508","56.6","21.0","10.5","5.0","2.7","1.4","1.8",".","",".",".","",".",".","",".",".","0.9","."
"Special","","5","***","","","","","","","","","","",".","",".",".","",".",".",".","."
"Graduate","","100","3.855","31.0","4.0","2.0",".",".",".",".","35.0","",".",".","",".","28.0","",".",".",".","."
"","Dept. Total","324","3.553","48.5","15.4","8.0","3.4","1.9","0.9","1.2","11.4","",".",".","",".","8.6","",".",".","0.6","."
