"","990
086","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
090","2","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
093","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Research","Course Total","64","",".",".",".",".",".",".",".","100.0","",".",".","",".",".",".",".",".","."
"970
ZOOLOGY","Dept. Total","2019","3.276","46.9","12.2","18.6","5.2","8.4","2.8","0.9","3.7","",".","0.1","",".","0.6","0.2","0.4","0.0","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"970
ZOOLOGY","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","87","2.819","31.0","9.2","23.0","9.2","16.1","8.0","3.4",".","",".",".","",".",".",".",".",".","."
"Sophomore","","316","2.947","23.7","14.6","28.8","9.2","15.2","6.6","1.6",".","",".","0.3","",".",".",".",".",".","."
"Junior","","603","3.260","42.1","15.1","23.4","6.0","9.3","3.0","1.0",".","",".",".","",".",".",".",".","0.2","."
"Senior","","829","3.471","60.9","11.7","13.8","3.7","6.3","1.1","0.5",".","",".","0.1","",".","1.4","0.5",".",".","."
"Undergraduates","","1835","3.255","46.9","13.2","19.9","5.7","9.3","3.0","1.0",".","",".","0.1","",".","0.7","0.2",".","0.1","."
"Special","","27","3.186","18.5","3.7","18.5",".",".",".","3.7","25.9","",".",".","",".",".",".","29.6",".","."
"Graduate","","157","3.860","51.0","1.9","2.5","0.6",".","0.6",".","43.3","",".",".","",".",".",".",".",".","."
"","Dept. Total","2019","3.276","46.9","12.2","18.6","5.2","8.4","2.8","0.9","3.7","",".","0.1","",".","0.6","0.2","0.4","0.0","."
