"","SUBJECT: ZOOLOGY (970)","","","","","","","","","","","",""
"","TERM:","1162","","","","","","","","","","",""
"","","","","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID"
"102","LAB","005","1","08:50 - 11:50","","T","","","","0402 0241","23","11","0003810385"
"102","LAB","006","1","08:50 - 11:50","","T","","","","0402 0251","21","9","0005410573"
"102","LAB","006","1","08:50 - 11:50","","T","","","","0402 0251","21","9","0004077640"
"102","LAB","007","1","13:20 - 16:20","","","W","","","0402 0261","26","14","0005018756"
"102","LAB","007","1","13:20 - 16:20","","","W","","","0402 0261","26","14","0003810385"
"102","LAB","008","1","13:20 - 16:20","","T","","","","0402 0241","17","17","0003777901"
"102","LAB","008","1","13:20 - 16:20","","T","","","","0402 0241","17","17","0003305419"
"102","LAB","009","1","13:20 - 16:20","","T","","","","0402 0251","21","7","0005410573"
"102","LAB","009","1","13:20 - 16:20","","T","","","","0402 0251","21","7","0005018756"
"102","LAB","010","1","18:00 - 21:00","","T","","","","0402 0241","24","8","0004750711"
"102","LAB","010","1","18:00 - 21:00","","T","","","","0402 0241","24","8","0003777901"
"102","LAB","011","1","08:50 - 11:50","","","W","","","0402 0241","22","12","0005018756"
"102","LAB","011","1","08:50 - 11:50","","","W","","","0402 0241","22","12","0004077640"
"102","LAB","012","1","13:20 - 16:20","","","W","","","0402 0251","23","9","0004929287"
"102","LAB","012","1","13:20 - 16:20","","","W","","","0402 0251","23","9","0004077640"
"102","LAB","013","1","18:00 - 21:00","","","W","","","0402 0241","23","10","0003810385"
"102","LAB","013","1","18:00 - 21:00","","","W","","","0402 0241","23","10","0004929287"
"102","LAB","014","1","08:50 - 11:50","","","","R","","0402 0241","23","7","0005410573"
"102","LAB","014","1","08:50 - 11:50","","","","R","","0402 0241","23","7","0004077640"
"102","LAB","015","1","13:20 - 16:20","","","","R","","0402 0241","19","8","0003305419"
"102","LAB","015","1","13:20 - 16:20","","","","R","","0402 0241","19","8","0005410573"
"102","LAB","017","1","13:20 - 16:20","","T","","","","0402 0261","19","9","0004750711"
"102","LAB","017","1","13:20 - 16:20","","T","","","","0402 0261","19","9","0003777901"
"151","LEC","001","1","11:00 - 11:50","M","","W","","F","0050 0272","352","54","0002600911"
"151","LEC","001","1","11:00 - 11:50","M","","W","","F","0050 0272","352","54","0002601282"
"151","LEC","001","1","11:00 - 11:50","M","","W","","F","0050 0272","352","54","0001541004"
"151","LEC","002","1","12:05 - 12:55","M","","W","","F","0050 0272","343","46","0001541004"
"151","LEC","002","1","12:05 - 12:55","M","","W","","F","0050 0272","343","46","0002601282"
"151","LEC","002","1","12:05 - 12:55","M","","W","","F","0050 0272","343","46","0002600911"
"151","LEC","003","1","13:20 - 14:10","M","","W","","F","0050 0272","229","29","0004305427"
"151","LEC","003","1","13:20 - 14:10","M","","W","","F","0050 0272","229","29","0000853382"
"151","LAB","301","1","13:20 - 16:20","M","","","","","0402 0267","23","2","0003083788"
"151","LAB","302","1","13:20 - 16:20","M","","","","","0402 0223","22","6","0005019950"
