"ELECTRICAL AND COMPUTER E Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"320
E C E","","","","","","","","","","","","","","","","","","","",""
"699","035","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","041","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","042","","9","3.700","44.4","44.4","11.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","043","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","044","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","045","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","054","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","058","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","061","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","062","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","066","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Advanced Independent Study","Course Total","","28","3.789","60.7","25.0","7.1",".",".",".",".","3.6",".",".",".",".",".",".","3.6","."
"712","001","","11","3.818","81.8",".","18.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"712","003","","7","4.000","85.7",".",".",".",".",".",".","14.3",".",".",".",".",".",".",".","."
"712","004","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Solid State Power Conversn","Course Total","","20","3.895","85.0",".","10.0",".",".",".",".","5.0",".",".",".",".",".",".",".","."
"717
Linear Systems","001","","18","3.667","38.9","55.6","5.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"726
Plasma Magnetohydrodynamics","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"730
Probability&Stochastic Proc","001","","39","3.487","28.2","41.0","30.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"732
Adv Digital Signal Procesng","001","","42","3.573","45.2","26.2","23.8",".","2.4",".",".","2.4",".",".",".",".",".",".",".","."
"740
Electromagnetic Theory","001","","18","3.583","38.9","38.9","22.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"742
Computatnl Meth-Electromagntcs","001","","29","3.724","58.6","34.5","3.4",".","3.4",".",".",".",".",".",".",".",".",".",".","."
"746
Quantum Electronics","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"752
Adv Computer Architecture I","001","","14","3.464","21.4","50.0","28.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"755
VLSI Systems Design","001","","23","3.925","73.9","13.0",".",".",".",".",".","13.0",".",".",".",".",".",".",".","."
"777
Nonlin Dyn,Bifurcatn,Chaos","001","","7","3.750","57.1","14.3","14.3",".",".",".",".","14.3",".",".",".",".",".",".",".","."
"790","002","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","004","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","005","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"790","007","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","009","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","011","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"790","015","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"790","016","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","018","","7","",".",".",".",".",".",".",".","28.6",".",".",".","71.4",".",".",".","."
"790","019","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"790","022","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"790","025","","7","",".",".",".",".",".",".",".","57.1","14.3",".",".","28.6",".",".",".","."
"790","027","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","028","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","029","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"790","030","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","031","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","035","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"April 01, 2013","","","","","","","","","","","","","","","","","","","Page 117 of 391",""
