"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"ENGLISH","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"350
ENGLISH","","","","","","","","","","","","","","","","","","",""
"501
Maj Brit Novelists-1914-45","001","28","3.679","42.9","50.0","7.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"503
James Joyce","001","29","3.107","20.7","41.4","10.3","13.8","3.4",".","6.9","3.4",".",".",".",".",".",".",".","."
"506
Modern British & Amer Drama","001","33","3.391","42.4","33.3","12.1",".","3.0",".","6.1","3.0",".",".",".",".",".",".",".","."
"510
Select Maj Mod Brit/IrishPoets","001","31","3.226","19.4","32.3","29.0","12.9","6.5",".",".",".",".",".",".",".",".",".",".","."
"513
Mod British or Am Lit-Bkgrd","008","21","3.190","33.3","23.8","23.8","4.8","4.8","9.5",".",".",".",".",".",".",".",".",".","."
"516","001","14","3.500","28.6","42.9","14.3","7.1",".",".",".",".",".",".",".",".",".",".",".","7.1"
"516","008","34","3.691","47.1","44.1","8.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"Themes-20 C Brit&Amer Lit","Course Total","48","3.638","41.7","43.8","10.4","2.1",".",".",".",".",".",".",".",".",".",".",".","2.1"
"570
Women's Traditions in Novel","001","31","3.435","29.0","35.5","29.0","6.5",".",".",".",".",".",".",".",".",".",".",".","."
"574
Topic-Women Writng&Fem Thry","001","32","3.452","34.4","37.5","21.9",".",".",".","3.1","3.1",".",".",".",".",".",".",".","."
"591
Topic-Ethnic&Multicultr Lit","001","35","3.484","31.4","28.6","28.6","2.9",".",".",".","8.6",".",".",".",".",".",".",".","."
"608
Colnl&Early Romantic Am Lit","001","21","3.429","42.9","14.3","33.3","4.8","4.8",".",".",".",".",".",".",".",".",".",".","."
"609
Major American Novelists","001","39","3.079","12.8","33.3","20.5","23.1","5.1","2.6",".",".",".",".",".",".",".",".",".","2.6"
"611
Major American Prose Writer","001","35","3.167","31.4","14.3","31.4","5.7","5.7","2.9","2.9","5.7",".",".",".",".",".",".",".","."
"626
Theme in 19th C Amer Lit","001","38","3.382","18.4","44.7","31.6","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"635
Maj Amer Novelists-1914-45","001","36","3.265","25.0","19.4","33.3","13.9","2.8",".",".","2.8",".",".",".",".",".",".",".","2.8"
"672","001","14","3.607","64.3","21.4","7.1",".",".","7.1",".",".",".",".",".",".",".",".",".","."
"672","002","10","3.400","10.0","60.0","30.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"672","003","30","2.717","6.7","20.0","23.3","30.0","13.3","3.3","3.3",".",".",".",".",".",".",".",".","."
"Selected Topics:Afro-Am Lit","Course Total","54","3.074","22.2","27.8","20.4","16.7","7.4","3.7","1.9",".",".",".",".",".",".",".",".","."
"681","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"681","010","1","***","","","","","","","","","",".",".",".",".",".",".","."
"681","012","2","***","","","","","","","","","",".",".",".",".",".",".","."
"681","021","1","***","","","","","","","","","",".",".",".",".",".",".","."
"681","037","1","***","","","","","","","","","",".",".",".",".",".",".","."
"681","038","1","***","","","","","","","","","",".",".",".",".",".",".","."
"681","055","1","***","","","","","","","","","",".",".",".",".",".",".","."
"681","066","3","***","","","","","","","","","",".",".",".",".",".",".","."
"681","078","1","***","","","","","","","","","",".",".",".",".",".",".","."
"681","107","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Sr Honors Thesis in Major","Course Total","13","3.722","53.8",".","7.7","7.7",".",".",".",".",".",".",".","30.8",".",".",".","."
"682","015","1","***","","","","","","","","","",".",".",".",".",".",".","."
"682","047","1","***","","","","","","","","","",".",".",".",".",".",".","."
"682","107","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Sr Honors Thesis in Major","Course Total","4","***","","","","","","","","","","","","","","","",""
"691","038","1","***","","","","","","","","","",".",".",".",".",".",".","."
"691","054","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Thesis","Course Total","2","***","","","","","","","","","","","","","","","",""
"699","006","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","007","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","010","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","015","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","021","1","***","","","","","","","","","",".",".",".",".",".",".","."
