"Research and Thesis","Course Total","2","***","","","","","","","","","","","","","","","","","",""
"","999
008","3","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
013","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
032","5","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Independent Study","Course Total","9","3.842","77.8","11.1","11.1",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"DS
359","Dept. Total","714","3.207","27.3","24.8","28.6","8.7","7.3","2.4","0.1","0.6","",".",".","",".","0.1",".","0.1",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"359
DS","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","46","2.772","21.7","17.4","23.9","10.9","10.9","8.7","6.5",".","",".",".","",".",".",".",".",".","."
"Sophomore","","134","3.077","17.2","28.4","23.9","20.1","7.5","2.2","0.7",".","",".",".","",".",".",".",".",".","."
"Junior","","163","3.160","22.7","23.9","33.1","9.2","6.1","3.7","0.6","0.6","",".",".","",".",".",".",".",".","."
"Senior","","287","3.332","32.1","26.8","27.9","6.6","4.9","1.4",".",".","",".",".","",".",".",".","0.3",".","."
"Undergraduates","","630","3.192","25.7","25.7","28.1","10.5","6.2","2.7","0.8","0.2","",".",".","",".",".",".","0.2",".","."
"Special","","3","4.000","66.7",".",".",".",".",".",".",".","",".",".","",".",".","33.3",".",".","."
"Graduate","","23","3.803","39.1","4.3","8.7",".",".",".",".","30.4","",".",".","",".","8.7","8.7",".",".","."
"","Dept. Total","656","3.204","26.4","24.8","27.3","10.1","5.9","2.6","0.8","1.2","",".",".","",".","0.3","0.5","0.2",".","."
