"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"HISTORY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"448
HISTORY","","","","","","","","","","","","","","","","","","",""
"990","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","003","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","005","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","006","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","008","6","",".",".",".",".",".",".",".","50.0",".",".",".","50.0",".",".",".","."
"990","013","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","016","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","017","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","019","9","",".",".",".",".",".",".",".","11.1",".",".",".","88.9",".",".",".","."
"990","020","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","021","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","022","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","024","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","032","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","033","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","035","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","036","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","040","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","042","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","043","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","044","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","047","12","",".",".",".",".",".",".",".","91.7",".",".",".","8.3",".",".",".","."
"990","048","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","049","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","050","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","051","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","052","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","054","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","057","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","063","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","064","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","065","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","068","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","069","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","086","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","088","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","089","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","102","",".",".",".",".",".",".",".","64.7",".",".",".","32.4",".",".","2.9","."
"999","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","013","3","***","","","","","","","","","",".",".",".",".",".",".","."
"999","014","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","018","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","020","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","021","3","***","","","","","","","","","",".",".",".",".",".",".","."
"999","048","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","052","1","***","","","","","","","","","",".",".",".",".",".",".","."
"April 01, 2013","","","","","","","","","","","","","","","","","","Page 226 of 391",""
