"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","","","","","",""
"COMPUTER SCIENCES","Section","#","Ave","A","","AB","","B","","BC","C","","D","","F","","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","","",""
"266
COMP SCI","","","","","","","","","","","","","","","","","","","","","","","","",""
"899","008","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","009","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","012","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","013","4","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","014","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","016","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","017","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","020","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","025","3","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","036","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","039","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","045","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","065","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","066","4","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","076","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","082","3","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","085","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","086","3","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","087","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","095","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","097","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","098","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Pre-Dissertator Research","Course Total","54","","",".","",".","",".",".","",".","",".","",".","94.4",".",".",".",".",".",".","5.6","."
"990","003","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","010","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","011","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","012","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","013","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","014","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","025","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","034","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","036","4","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","045","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","061","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","065","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","066","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","082","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","085","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","086","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","092","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","095","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","098","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Dissertation","Course Total","24","","",".","",".","",".",".","",".","",".","",".","91.7","4.2",".",".",".",".",".","4.2","."
"999","010","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","017","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","061","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"April 01, 2013","","","","","","","","","","","","","","","","","","","","","","","","Page 191 of 391",""
