"MED","","","","","","","","","","","","","","","","","","","","","","",""
"PHYSIOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"762
PHYSIOL","","","","","","","","","","","","","","","","","","","","","","",""
"PHYSIOL
762","Dept. Total","542","3.028","33.4","5.7","31.9","2.4","14.0","5.2","0.7","5.9","",".","0.7","",".","",".","",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"762
PHYSIOL","","","","","","","","","","","","","","","","","","","","","","",""
"Sophomore","","45","2.423","8.9","2.2","37.8","6.7","28.9","13.3","2.2",".","",".",".","",".","",".","",".",".",".","."
"Junior","","79","2.976","31.6","7.6","30.4","1.3","24.1","3.8","1.3",".","",".",".","",".","",".","",".",".",".","."
"Senior","","77","3.039","39.0","9.1","24.7","2.6","16.9","3.9","2.6","1.3","",".",".","",".","",".","",".",".",".","."
"Undergraduates","","201","2.870","29.4","7.0","29.9","3.0","22.4","6.0","2.0","0.5","",".",".","",".","",".","",".",".",".","."
"Special","","11","2.763","18.2","9.1","54.5",".",".",".","18.2",".","",".",".","",".","",".","",".",".",".","."
"Graduate","","67","3.410","28.4","7.5","19.4",".","1.5",".",".","43.3","",".",".","",".","",".","",".",".",".","."
"Prof Yr 1","","143","3.497","46.9","8.4","42.0","2.8",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"Prof Yr 2","","2","3.545","50.0",".","50.0",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"Professionals","","145","3.497","46.9","8.3","42.1","2.8",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"","Dept. Total","424","3.174","34.9","7.5","33.0","2.4","10.8","2.8","1.4","7.1","",".",".","",".","",".","",".",".",".","."
