"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"EGR","","","","","","","","","","","","","","","","","","","","",""
"INDUSTRIAL & SYSTEMS ENGR","Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","","Grades","GPA","","","","","","","","","","","","","","","",""
"490
I SY E","","","","","","","","","","","","","","","","","","","","",""
"Cooperative Education Prog","1","001","","13","3.962","92.3","7.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Engineerng Economc Analysis","313","001","","88","3.500","54.5","22.7","9.1","2.3","9.1","1.1","1.1",".",".",".",".",".",".",".",".","."
"Simulatn&Probablstc Modelng","320","001","","38","3.079","23.7","23.7","23.7","7.9","18.4","2.6",".",".",".",".",".",".",".",".",".","."
"","321","001","","15","3.833","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","321","002","","13","3.808","61.5","38.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","321","003","","10","3.750","50.0","50.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Simulation Modeling Lab","","Course Total","","38","3.803","60.5","39.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Oper Rsch-Determnstc Modelg","323","001","","96","3.385","34.4","31.3","21.9","8.3","2.1","1.0","1.0",".",".",".",".",".",".",".",".","."
"Introduction-Human Factors","349","001","","76","3.645","53.9","30.3","11.8","1.3","1.3","1.3",".",".",".",".",".",".",".",".",".","."
"Intro-Manufac Sys,Dsgn&Anal","415","001","","43","3.663","51.2","34.9","11.6",".","2.3",".",".",".",".",".",".",".",".",".",".","."
"Theory of Design I","466","001","","46","3.333","2.2","71.7","15.2","6.5","2.2",".",".","2.2",".",".",".",".",".",".",".","."
"Industrial Engr Projects","476","001","","21","3.810","61.9","38.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Facilities Planning","510","001","","70","3.674","48.6","35.7","14.3",".",".",".",".","1.4",".",".",".",".",".",".",".","."
"Inspectn,Qual Cntrl&Relblty","512","001","","33","3.379","18.2","39.4","42.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"Engr Mgt-Cont Proc Imprvmnt","515","001","","59","3.915","83.1","16.9",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Linear Programming Methods","525","001","","6","3.250","33.3","50.0",".",".",".","16.7",".",".",".",".",".",".",".",".",".","."
"Intro-Quality Engineering","575","001","","29","3.714","58.6","20.7","17.2",".",".",".",".",".",".",".",".",".",".","3.4",".","."
"Cmptr Integratd Manufactrng","605","001","","49","3.573","20.4","71.4","6.1",".",".",".",".",".",".",".",".",".",".","2.0",".","."
"Intro-Stochastic Processes","632","001","","8","3.063","12.5","25.0","25.0","37.5",".",".",".",".",".",".",".",".",".",".",".","."
"Tools & Envirnmt-Optimizatn","635","001","","16","3.813","87.5",".","6.3",".","6.3",".",".",".",".",".",".",".",".",".",".","."
"Organization and Job Design","653","001","","35","3.735","54.3","34.3","8.6",".",".",".",".","2.9",".",".",".",".",".",".",".","."
"Managing Tech Chng-Mfg Syst","658","001","","9","3.722","55.6","33.3","11.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"","691","002","","27","3.760","55.6","22.2","18.5",".",".",".",".",".",".",".",".",".","3.7",".",".","."
"","691","004","","49","3.979","93.9","4.1",".",".",".",".",".","2.0",".",".",".",".",".",".",".","."
"Spec Topics Industrial Engr","","Course Total","","76","3.921","80.3","10.5","6.6",".",".",".",".","1.3",".",".",".",".","1.3",".",".","."
"","699","011","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","014","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","015","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","017","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","699","018","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","019","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","020","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","025","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","030","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","031","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","037","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","046","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","053","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Advanced Independent Study","","Course Total","","34","3.984","70.6","2.9",".",".",".",".",".","20.6",".",".",".","5.9",".",".",".","."
"Integer Programming","720","001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Nonsmooth Optimization","727","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Smr-Organization&Job Design","753","001","","16","4.000","93.8",".",".",".",".",".",".","6.3",".",".",".",".",".",".",".","."
