"MATHEMATICS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"Elementary Discrete Math","240
001","35","2.750","17.1","14.3","22.9","5.7","28.6","8.6",".",".",".",".",".",".",".","2.9",".","."
"Topics in Calculus I","275
001","20","3.250","40.0","15.0","30.0","5.0","5.0",".","5.0",".",".",".",".",".",".",".",".","."
"Topics in Calculus II","276
001","20","3.525","45.0","15.0","40.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Directed Study in Math","298
015","107","",".",".",".",".",".",".",".",".",".","95.3","3.7",".",".",".","0.9","."
"Intro to Math Statistics","309
001","6","2.500","16.7",".","16.7","33.3","16.7","16.7",".",".",".",".",".",".",".",".",".","."
"","319
001","32","2.484","21.9","6.3","21.9","9.4","18.8","12.5","9.4",".",".",".",".",".",".",".",".","."
"","002
319","33","2.924","27.3","21.2","18.2","6.1","15.2","9.1","3.0",".",".",".",".",".",".",".",".","."
"","003
319","29","2.857","24.1","17.2","20.7","10.3","10.3","10.3","3.4","3.4",".",".",".",".",".",".",".","."
"","319
004","21","3.238","38.1","19.0","14.3","19.0","4.8","4.8",".",".",".",".",".",".",".",".",".","."
"","005
319","28","2.870","17.9","21.4","14.3","25.0","10.7","3.6","3.6",".",".",".",".",".",".","3.6",".","."
"","006
319","24","2.917","29.2","4.2","37.5","4.2","12.5","12.5",".",".",".",".",".",".",".",".",".","."
"Tech-Ordinary Diff Equation","Course Total","167","2.858","25.7","15.0","21.0","12.0","12.6","9.0","3.6","0.6",".",".",".",".",".","0.6",".","."
"","320
001","31","3.016","38.7","3.2","22.6","6.5","25.8",".","3.2",".",".",".",".",".",".",".",".","."
"","002
320","31","2.306","9.7","16.1","12.9",".","41.9","12.9","6.5",".",".",".",".",".",".",".",".","."
"April 01, 2013","","","","","","","","","","","","","","","","","","Page 247 of 391",""
