"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"COMPARATIVE LITERATURE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"260
COMP LIT","","","","","","","","","","","","","","","","","","",""
"Intro Pre-Modern Literature","201
001","91","3.410","48.4","19.8","16.5","5.5","3.3","1.1","3.3","1.1",".",".",".",".",".","1.1",".","."
"Intro to Mod & Contemp Lit","202
001","230","3.443","31.7","36.5","23.0","6.5","1.3",".","0.4",".",".",".",".",".",".",".",".","0.4"
"Intro Cross-Cultrl Lit Form","203
001","213","3.261","21.6","35.7","30.5","4.2","3.3",".","2.8","0.5",".",".",".",".",".","1.4",".","."
"Masterpcs of Lit-Honors I","287
001","21","3.667","66.7","28.6",".",".",".",".","4.8",".",".",".",".",".",".",".",".","."
"Intro to Lit Forms-Honors","289
001","19","3.816","63.2","36.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intro to Literary Criticism","310
001","29","3.607","31.0","55.2","13.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"Literary Movements & Trends","372
001","18","3.591","44.4","27.8","11.1","11.1",".",".",".","5.6",".",".",".",".",".",".",".","."
"Bilateral Literary Relation","374
001","21","3.684","52.4","33.3","14.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Poetics and Literary Theory","475
001","9","3.827","55.6","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","11.1"
"Probs-Comparative Studies","702
001","11","3.950","81.8","9.1",".",".",".",".",".","9.1",".",".",".",".",".",".",".","."
"Teaching in the Discipline","731
001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Literary Criticism","771
001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Literary Movements & Trends","772
001","8","3.875","87.5",".","12.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"Smr-Roots & Ramifications","963
001","9","3.944","88.9","11.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Seminar-Genre and Mode","974
001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
003","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
005","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
011","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
015","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","11","",".",".",".",".",".",".",".","81.8",".",".",".","18.2",".",".",".","."
"COMP LIT
260","Dept. Total","697","3.453","35.9","32.1","20.5","4.4","1.9","0.1","1.6","1.9",".","0.4",".","0.3",".","0.6",".","0.3"
