"SPANISH (SPANISH AND PORTU Section","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"912
SPANISH","","","","","","","","","","","","","","","","","","",""
"","101
001","21","3.262","52.4","14.3","19.0",".","4.8",".","9.5",".",".",".",".",".",".",".",".","."
"","101
002","22","3.250","36.4","27.3","22.7","4.5",".","4.5","4.5",".",".",".",".",".",".",".",".","."
"","101
003","20","3.325","25.0","25.0","45.0",".","5.0",".",".",".",".",".",".",".",".",".",".","."
"","101
004","22","3.568","54.5","27.3","4.5","4.5","9.1",".",".",".",".",".",".",".",".",".",".","."
"","101
005","19","3.265","36.8","15.8","10.5","10.5","15.8",".",".","10.5",".",".",".",".",".",".",".","."
"","101
006","20","3.350","45.0","10.0","25.0","10.0","10.0",".",".",".",".",".",".",".",".",".",".","."
"","007
101","21","3.524","42.9","33.3","14.3","4.8","4.8",".",".",".",".",".",".",".",".",".",".","."
"","101
008","21","3.524","57.1","9.5","19.0","9.5","4.8",".",".",".",".",".",".",".",".",".",".","."
"","009
101","16","3.656","56.3","18.8","25.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","101
010","23","3.457","47.8","13.0","30.4",".","8.7",".",".",".",".",".",".",".",".",".",".","."
"","011
101","23","3.457","52.2","21.7","8.7",".","17.4",".",".",".",".",".",".",".",".",".",".","."
"","101
012","22","3.476","54.5","9.1","18.2",".","13.6",".",".",".",".",".",".",".",".",".",".","4.5"
"","013
101","21","3.381","42.9","19.0","28.6",".","4.8","4.8",".",".",".",".",".",".",".",".",".","."
"","101
014","22","3.773","72.7","9.1","18.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"","101
015","24","3.417","41.7","12.5","37.5","4.2","4.2",".",".",".",".",".",".",".",".",".",".","."
"","017
101","21","3.286","42.9","9.5","33.3",".","9.5","4.8",".",".",".",".",".",".",".",".",".","."
"","018
101","23","3.568","52.2","13.0","26.1",".","4.3",".",".","4.3",".",".",".",".",".",".",".","."
"","101
019","21","3.667","47.6","38.1","14.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","021
101","24","3.413","29.2","29.2","33.3",".","4.2",".",".","4.2",".",".",".",".",".",".",".","."
"","101
022","22","3.591","63.6","4.5","18.2","13.6",".",".",".",".",".",".",".",".",".",".",".","."
"","101
025","20","3.100","30.0","35.0","15.0","5.0","5.0",".","10.0",".",".",".",".",".",".",".",".","."
"First Year Spanish","Course Total","448","3.445","46.9","18.8","22.3","3.1","6.0","0.7","1.1","0.9",".",".",".",".",".",".",".","0.2"
"","102
001","22","2.775","4.5","31.8","31.8",".","9.1","9.1","4.5","9.1",".",".",".",".",".",".",".","."
"","102
002","20","3.600","40.0","40.0","20.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","102
003","19","3.184","21.1","15.8","52.6",".","10.5",".",".",".",".",".",".",".",".",".",".","."
"","102
004","24","3.125","25.0","8.3","41.7","16.7","8.3",".",".",".",".",".",".",".",".",".",".","."
"","102
005","23","3.413","43.5","26.1","21.7","4.3",".",".","4.3",".",".",".",".",".",".",".",".","."
"","102
006","20","3.000","25.0","15.0","30.0","15.0","5.0","10.0",".",".",".",".",".",".",".",".",".","."
"","102
007","21","3.476","38.1","28.6","28.6",".","4.8",".",".",".",".",".",".",".",".",".",".","."
"","102
008","23","3.435","34.8","26.1","34.8",".","4.3",".",".",".",".",".",".",".",".",".",".","."
"","102
010","21","3.000","19.0","19.0","28.6","9.5","23.8",".",".",".",".",".",".",".",".",".",".","."
"","011
102","18","3.222","38.9","16.7","22.2","5.6","11.1","5.6",".",".",".",".",".",".",".",".",".","."
"","102
013","19","3.528","52.6","10.5","21.1","5.3","5.3",".",".","5.3",".",".",".",".",".",".",".","."
"","102
014","18","3.028","11.1","27.8","38.9","11.1","5.6","5.6",".",".",".",".",".",".",".",".",".","."
"","102
015","18","3.667","61.1","11.1","27.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"","102
016","20","3.050","10.0","20.0","50.0","10.0","10.0",".",".",".",".",".",".",".",".",".",".","."
"","017
102","23","3.152","21.7","21.7","43.5",".","8.7","4.3",".",".",".",".",".",".",".",".",".","."
"","102
018","24","3.457","37.5","25.0","20.8","12.5",".",".",".","4.2",".",".",".",".",".",".",".","."
"","019
102","24","3.021","12.5","29.2","37.5",".","16.7","4.2",".",".",".",".",".",".",".",".",".","."
"","102
020","23","3.109","39.1","17.4","13.0","4.3","21.7",".","4.3",".",".",".",".",".",".",".",".","."
"","021
102","21","3.167","14.3","38.1","33.3","4.8","4.8","4.8",".",".",".",".",".",".",".",".",".","."
"","102
022","20","3.800","70.0","20.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","102
023","24","3.458","37.5","25.0","29.2","8.3",".",".",".",".",".",".",".",".",".",".",".","."
"","102
024","21","3.714","71.4","9.5","14.3",".","4.8",".",".",".",".",".",".",".",".",".",".","."
"","102
025","21","3.262","47.6","14.3","14.3","9.5","9.5",".","4.8",".",".",".",".",".",".",".",".","."
"","102
027","18","3.118","27.8","16.7","33.3","5.6","5.6",".","5.6","5.6",".",".",".",".",".",".",".","."
"April 01, 2013","","","","","","","","","","","","","","","","","","Page 298 of 391",""
