"SPANISH (SPANISH AND PORTU Section","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"912
SPANISH","","","","","","","","","","","","","","","","","","",""
"First Year Spanish","Course Total","505","3.281","33.3","21.6","29.1","5.1","7.1","1.8","1.0","1.0",".",".",".",".",".",".",".","."
"","001
203","23","3.783","73.9","17.4","4.3",".","4.3",".",".",".",".",".",".",".",".",".",".","."
"","003
203","22","3.727","77.3","4.5","9.1","4.5","4.5",".",".",".",".",".",".",".",".",".",".","."
"","203
004","24","3.522","37.5","37.5","12.5","4.2","4.2",".",".","4.2",".",".",".",".",".",".",".","."
"","203
005","24","3.646","62.5","4.2","33.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","203
006","22","3.614","63.6","13.6","9.1","9.1","4.5",".",".",".",".",".",".",".",".",".",".","."
"","203
007","24","3.625","45.8","33.3","20.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"","203
009","23","3.261","30.4","21.7","26.1","13.0","8.7",".",".",".",".",".",".",".",".",".",".","."
"","203
010","24","3.543","41.7","29.2","20.8",".","4.2",".",".","4.2",".",".",".",".",".",".",".","."
"","203
011","22","3.614","50.0","27.3","18.2","4.5",".",".",".",".",".",".",".",".",".",".",".","."
"","203
012","23","2.935","8.7","30.4","34.8","8.7","13.0",".","4.3",".",".",".",".",".",".",".",".","."
"","014
203","22","3.182","27.3","18.2","36.4",".","18.2",".",".",".",".",".",".",".",".",".",".","."
"","015
203","24","3.271","33.3","16.7","29.2","12.5","8.3",".",".",".",".",".",".",".",".",".",".","."
"","203
016","22","3.273","36.4","27.3","9.1","9.1","18.2",".",".",".",".",".",".",".",".",".",".","."
"","017
203","23","3.500","39.1","34.8","17.4",".",".","4.3",".",".",".",".",".",".",".",".",".","4.3"
"","018
203","24","3.354","54.2","20.8","8.3",".","4.2","12.5",".",".",".",".",".",".",".",".",".","."
"","203
019","23","3.250","21.7","39.1","13.0","8.7","13.0",".",".","4.3",".",".",".",".",".",".",".","."
"","203
020","24","3.188","25.0","25.0","25.0","12.5","12.5",".",".",".",".",".",".",".",".",".",".","."
"","203
021","24","3.396","16.7","50.0","29.2","4.2",".",".",".",".",".",".",".",".",".",".",".","."
"","203
022","22","3.295","36.4","22.7","18.2","9.1","13.6",".",".",".",".",".",".",".",".",".",".","."
"","023
203","24","3.188","33.3","12.5","33.3","8.3","8.3","4.2",".",".",".",".",".",".",".",".",".","."
"","203
024","24","3.583","50.0","25.0","20.8",".","4.2",".",".",".",".",".",".",".",".",".",".","."
"","203
025","24","3.250","20.8","25.0","41.7","8.3","4.2",".",".",".",".",".",".",".",".",".",".","."
"","203
026","23","3.295","26.1","34.8","26.1","4.3",".",".","4.3","4.3",".",".",".",".",".",".",".","."
"","027
203","24","3.000","20.8","33.3","29.2",".","4.2","4.2","8.3",".",".",".",".",".",".",".",".","."
"","203
028","22","3.095","22.7","27.3","27.3",".","13.6",".","4.5","4.5",".",".",".",".",".",".",".","."
"","203
029","22","3.571","36.4","45.5","9.1",".","4.5",".",".",".",".",".",".",".",".","4.5",".","."
"","030
203","24","3.500","29.2","41.7","29.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"","203
031","24","3.229","20.8","16.7","50.0","12.5",".",".",".",".",".",".",".",".",".",".",".","."
"","034
203","19","3.000","26.3","21.1","10.5","10.5","31.6",".",".",".",".",".",".",".",".",".",".","."
"","035
203","19","3.184","26.3","21.1","31.6","5.3","15.8",".",".",".",".",".",".",".",".",".",".","."
"Third Semester Spanish","Course Total","688","3.365","36.5","26.0","23.0","4.9","7.0","0.9","0.7","0.7",".",".",".",".",".","0.1",".","0.1"
"","204
001","22","3.500","40.9","31.8","13.6","13.6",".",".",".",".",".",".",".",".",".",".",".","."
"","204
002","20","3.000","10.0","15.0","45.0","15.0","10.0",".",".",".",".",".",".",".",".",".",".","5.0"
"","204
003","23","3.065","8.7","26.1","43.5","13.0","8.7",".",".",".",".",".",".",".",".",".",".","."
"","204
004","20","3.625","50.0","25.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","204
005","20","2.950","10.0","20.0","40.0","10.0","20.0",".",".",".",".",".",".",".",".",".",".","."
"","204
006","23","2.705","13.0","13.0","34.8","8.7","17.4",".","8.7","4.3",".",".",".",".",".",".",".","."
"","204
009","21","3.143","19.0","19.0","47.6",".","14.3",".",".",".",".",".",".",".",".",".",".","."
"","010
204","23","2.674","4.3","13.0","30.4","17.4","34.8",".",".",".",".",".",".",".",".",".",".","."
"","204
011","22","2.955","31.8","13.6","22.7","13.6","9.1",".","9.1",".",".",".",".",".",".",".",".","."
"","204
012","22","2.364","9.1","9.1","18.2","18.2","27.3","13.6","4.5",".",".",".",".",".",".",".",".","."
"","204
013","17","3.235","17.6","23.5","47.1","11.8",".",".",".",".",".",".",".",".",".",".",".","."
"","204
014","22","3.273","31.8","22.7","31.8","4.5","4.5","4.5",".",".",".",".",".",".",".",".",".","."
"","015
204","22","2.818","18.2","9.1","31.8","9.1","27.3","4.5",".",".",".",".",".",".",".",".",".","."
"","204
016","19","3.158","15.8","10.5","68.4",".","5.3",".",".",".",".",".",".",".",".",".",".","."
"April 01, 2013","","","","","","","","","","","","","","","","","","Page 299 of 391",""
