"","990
007","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
013","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
017","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Thesis Research","Course Total","13","",".",".",".",".",".",".",".","76.9",".",".",".","23.1",".",".",".","."
"E ASIAN
295","Dept. Total","628","3.294","34.7","25.3","18.8","7.0","5.1","2.1","1.0","3.5","0.2",".",".","0.5","0.3","1.1","0.2","0.3"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"295
E ASIAN","","","","","","","","","","","","","","","","","","",""
"Freshmen","","36","2.940","8.3","33.3","25.0","19.4","5.6","5.6",".",".",".",".",".",".",".",".","2.8","."
"Sophomore","","107","3.303","24.3","35.5","20.6","10.3","5.6",".","0.9","1.9",".",".",".",".","0.9",".",".","."
"Junior","","110","3.244","26.4","30.0","18.2","10.0","9.1","1.8",".","3.6",".",".",".",".",".",".","0.9","."
"Senior","","147","3.435","38.1","23.8","20.4","7.5","3.4","0.7",".","6.1",".",".",".",".",".",".",".","."
"Undergraduates","","400","3.292","28.5","29.5","20.3","10.0","5.8","1.3","0.3","3.8",".",".",".",".","0.3",".","0.5","."
"Special","","13","3.702","53.8","23.1","15.4",".",".",".",".",".",".",".",".",".",".","7.7",".","."
"Graduate","","66","3.679","40.9","24.2","4.5",".",".",".","1.5","22.7",".",".",".","4.5","1.5",".",".","."
"Prof Yr 2","","1","3.500",".","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Prof Yr 3","","2","3.500","50.0",".","50.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Professionals","","3","3.500","33.3","33.3","33.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","Dept. Total","482","3.340","30.9","28.6","18.0","8.3","4.8","1.0","0.4","6.2",".",".",".","0.6","0.4","0.2","0.4","."
