"L&S","","","","","","","","","","","","","","","","","","","",""
"GEOLOGY & GEOPHYSICS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"420
GEOLOGY","","","","","","","","","","","","","","","","","","","",""
"GEOLOGY
420","Dept. Total","1559","2.859","20.1","11.5","29.5","8.9","17.3","3.3","1.9","5.6","0.1","0.1","",".","1.2","0.1","0.1",".","0.3"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"420
GEOLOGY","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","242","2.411","8.7","7.4","24.4","13.6","31.8","9.1","4.5",".",".",".","",".",".",".",".","0.4","."
"Sophomore","","381","2.743","14.7","11.3","27.0","16.3","23.4","3.7","2.9",".",".",".","",".",".",".","0.3","0.5","."
"Junior","","348","2.866","19.3","14.9","30.2","10.3","15.5","6.3","2.9",".",".",".","",".",".",".","0.3",".","0.3"
"Senior","","542","2.917","18.3","14.4","32.3","12.4","13.1","4.8","0.6","3.5","0.2","0.2","",".",".",".","0.4",".","."
"Undergraduates","","1513","2.754","16.1","12.6","29.2","13.1","19.2","5.6","2.3","1.3","0.1","0.1","",".",".",".","0.3","0.2","0.1"
"Special","","20","3.537","55.0","10.0","15.0","5.0","5.0",".",".","10.0",".",".","",".",".",".",".",".","."
"Graduate","","185","3.830","34.1","10.8","3.2",".",".",".",".","37.3",".",".","",".","14.1","0.5",".",".","."
"Prof Yr 1","","1","4.000","100.0",".",".",".",".",".",".",".",".",".","",".",".",".",".",".","."
"Prof Yr 2","","1","3.000",".",".","100.0",".",".",".",".",".",".",".","",".",".",".",".",".","."
"Professionals","","2","3.667","50.0",".","50.0",".",".",".",".",".",".",".","",".",".",".",".",".","."
"","Dept. Total","1720","2.812","18.5","12.4","26.3","11.6","17.0","4.9","2.0","5.2","0.1","0.1","",".","1.5","0.1","0.2","0.2","0.1"
