"Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","Grades","GPA","","","","","","","","","","","","","","","",""
"100","001","","13","2.962","7.7","23.1","38.5","15.4","15.4",".",".",".",".",".",".",".",".",".",".","."
"100","002","","14","3.214","14.3","28.6","42.9","14.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","003","","15","3.033",".","53.3","20.0","20.0",".","6.7",".",".",".",".",".",".",".",".",".","."
"100","004","","13","3.346","15.4","46.2","30.8","7.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","005","","13","3.115","7.7","38.5","30.8","15.4","7.7",".",".",".",".",".",".",".",".",".",".","."
"100","006","","14","3.500","50.0","14.3","28.6",".","7.1",".",".",".",".",".",".",".",".",".",".","."
"100","007","","13","2.808",".","53.8","23.1",".","7.7","7.7","7.7",".",".",".",".",".",".",".",".","."
"100","008","","13","2.731","23.1","7.7","38.5",".","15.4","7.7","7.7",".",".",".",".",".",".",".",".","."
"100","009","","14","2.964","7.1","21.4","28.6","42.9",".",".",".",".",".",".",".",".",".",".",".","."
"100","010","","13","3.231","15.4","23.1","53.8","7.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","011","","14","3.357","21.4","35.7","35.7","7.1",".",".",".",".",".",".",".",".",".",".",".","."
"100","012","","15","3.200","6.7","53.3","20.0","13.3","6.7",".",".",".",".",".",".",".",".",".",".","."
"100","013","","13","2.731",".","46.2","23.1","7.7",".","23.1",".",".",".",".",".",".",".",".",".","."
"100","014","","14","3.143","14.3","35.7","28.6","7.1","14.3",".",".",".",".",".",".",".",".",".",".","."
"100","015","","15","2.967","13.3","33.3","26.7",".","20.0","6.7",".",".",".",".",".",".",".",".",".","."
"100","016","","14","3.107",".","42.9","35.7","21.4",".",".",".",".",".",".",".",".",".",".",".","."
"100","017","","15","3.467","33.3","40.0","13.3","13.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","018","","10","2.850",".","30.0","20.0","40.0","10.0",".",".",".",".",".",".",".",".",".",".","."
"100","019","","14","3.214","7.1","35.7","50.0","7.1",".",".",".",".",".",".",".",".",".",".",".","."
"100","020","","16","2.844",".","25.0","43.8","18.8","6.3","6.3",".",".",".",".",".",".",".",".",".","."
"100","021","","15","3.467","13.3","66.7","20.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","022","","15","3.533","26.7","53.3","20.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","023","","15","3.233","6.7","40.0","46.7","6.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","024","","15","3.333","20.0","46.7","20.0","6.7","6.7",".",".",".",".",".",".",".",".",".",".","."
"100","025","","14","3.429","28.6","35.7","28.6","7.1",".",".",".",".",".",".",".",".",".",".",".","."
"100","026","","14","3.179","7.1","35.7","42.9","14.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","027","","13","3.077","7.7","23.1","53.8","7.7","7.7",".",".",".",".",".",".",".",".",".",".","."
"100","028","","15","3.433",".","93.3",".","6.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","029","","15","3.367","6.7","60.0","33.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","030","","15","3.367","13.3","60.0","20.0",".","6.7",".",".",".",".",".",".",".",".",".",".","."
"100","031","","15","3.133","6.7","26.7","53.3","13.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","032","","13","3.346","7.7","53.8","38.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","033","","15","3.433","20.0","46.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","034","","13","3.154","7.7","38.5","30.8","23.1",".",".",".",".",".",".",".",".",".",".",".","."
"100","035","","14","3.286",".","64.3","28.6","7.1",".",".",".",".",".",".",".",".",".",".",".","."
"100","036","","15","3.267","20.0","20.0","53.3","6.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","037","","15","3.300","33.3","46.7","6.7",".","6.7",".","6.7",".",".",".",".",".",".",".",".","."
"100","038","","14","3.429","21.4","42.9","35.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","039","","14","3.071",".","21.4","71.4","7.1",".",".",".",".",".",".",".",".",".",".",".","."
"100","040","","14","3.321",".","64.3","35.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","041","","15","3.333","13.3","46.7","33.3","6.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","042","","13","3.423","15.4","61.5","15.4","7.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","043","","15","3.400","46.7","26.7","20.0",".",".",".","6.7",".",".",".",".",".",".",".",".","."
"100","044","","12","3.500","25.0","58.3","8.3","8.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","045","","15","3.167","13.3","26.7","40.0","20.0",".",".",".",".",".",".",".",".",".",".",".","."
"100","046","","14","3.107","7.1","21.4","64.3",".","7.1",".",".",".",".",".",".",".",".",".",".","."
"","","","","","","","","","","","","","","","","","","","Page 179 of 391",""
