"Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","Grades","GPA","","","","","","","","","","","","","","","",""
"100","001","","18","3.194","16.7","16.7","55.6","11.1",".",".",".",".",".",".",".",".",".",".",".","."
"100","002","","19","2.789","21.1","5.3","36.8","15.8","10.5","5.3","5.3",".",".",".",".",".",".",".",".","."
"100","003","","18","3.278","16.7","38.9","33.3","5.6","5.6",".",".",".",".",".",".",".",".",".",".","."
"100","004","","19","3.368","68.4",".","10.5","10.5",".","5.3","5.3",".",".",".",".",".",".",".",".","."
"100","005","","18","3.139","11.1","27.8","38.9","22.2",".",".",".",".",".",".",".",".",".",".",".","."
"100","006","","19","2.421","5.3","10.5","15.8","21.1","36.8","10.5",".",".",".",".",".",".",".",".",".","."
"100","007","","19","3.342","36.8","21.1","26.3","5.3","10.5",".",".",".",".",".",".",".",".",".",".","."
"100","008","","18","3.278","27.8","16.7","38.9","16.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","009","","19","3.263","15.8","31.6","42.1","10.5",".",".",".",".",".",".",".",".",".",".",".","."
"100","010","","19","3.395","26.3","47.4","21.1",".",".","5.3",".",".",".",".",".",".",".",".",".","."
"100","011","","18","3.235","16.7","27.8","38.9","5.6","5.6",".",".",".",".",".",".",".",".",".",".","5.6"
"100","012","","20","3.325","20.0","40.0","25.0","15.0",".",".",".",".",".",".",".",".",".",".",".","."
"100","013","","19","3.417","31.6","31.6","21.1","5.3","5.3",".",".",".",".",".",".",".",".",".",".","5.3"
"100","014","","17","3.000","23.5","11.8","35.3","23.5",".",".","5.9",".",".",".",".",".",".",".",".","."
"100","015","","19","3.395","31.6","26.3","31.6","10.5",".",".",".",".",".",".",".",".",".",".",".","."
"100","016","","19","3.237","31.6","21.1","15.8","26.3","5.3",".",".",".",".",".",".",".",".",".",".","."
"100","017","","19","3.684","57.9","26.3","10.5","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","018","","18","3.250","16.7","33.3","33.3","16.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","019","","18","3.139","16.7","38.9","11.1","22.2","11.1",".",".",".",".",".",".",".",".",".",".","."
"100","020","","20","3.350","30.0","30.0","25.0","10.0","5.0",".",".",".",".",".",".",".",".",".",".","."
"100","021","","17","3.176","11.8","47.1","35.3",".",".",".","5.9",".",".",".",".",".",".",".",".","."
"100","022","","18","3.194","33.3","27.8","22.2",".","11.1",".","5.6",".",".",".",".",".",".",".",".","."
"100","023","","16","3.406","12.5","56.3","31.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","024","","20","3.825","65.0","35.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","025","","18","3.139",".","55.6","22.2","16.7","5.6",".",".",".",".",".",".",".",".",".",".","."
"100","026","","19","3.421","42.1","31.6","10.5","10.5",".","5.3",".",".",".",".",".",".",".",".",".","."
"100","027","","17","2.706","23.5","5.9","11.8","29.4","17.6","11.8",".",".",".",".",".",".",".",".",".","."
"100","028","","21","3.310","42.9","19.0","19.0","14.3",".",".","4.8",".",".",".",".",".",".",".",".","."
"100","029","","20","3.100","10.0","20.0","50.0","20.0",".",".",".",".",".",".",".",".",".",".",".","."
"100","030","","18","3.889","77.8","22.2",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","031","","19","3.250","21.1","26.3","36.8",".","10.5",".",".",".",".",".",".",".",".",".",".","5.3"
"100","032","","17","3.265","23.5","35.3","17.6","17.6","5.9",".",".",".",".",".",".",".",".",".",".","."
"100","033","","19","3.237","26.3","15.8","42.1","10.5","5.3",".",".",".",".",".",".",".",".",".",".","."
"100","034","","19","3.237","21.1","21.1","47.4","5.3","5.3",".",".",".",".",".",".",".",".",".",".","."
"100","035","","18","3.194","16.7","22.2","50.0","5.6","5.6",".",".",".",".",".",".",".",".",".",".","."
"100","036","","19","3.632","36.8","52.6","10.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","037","","18","3.611","50.0","22.2","27.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","038","","19","3.132","26.3","21.1","31.6","5.3","10.5","5.3",".",".",".",".",".",".",".",".",".","."
"100","039","","19","3.158","15.8","26.3","31.6","26.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","040","","18","3.029","5.6","33.3","27.8","16.7","11.1",".",".",".",".",".",".",".",".",".",".","5.6"
"100","041","","7","2.643","14.3","14.3","28.6",".","28.6","14.3",".",".",".",".",".",".",".",".",".","."
"100","042","","19","3.421","31.6","36.8","15.8","15.8",".",".",".",".",".",".",".",".",".",".",".","."
"100","043","","19","3.000","5.3","21.1","47.4","21.1","5.3",".",".",".",".",".",".",".",".",".",".","."
"100","044","","18","3.194","5.6","33.3","55.6","5.6",".",".",".",".",".",".",".",".",".",".",".","."
"100","045","","19","3.026","15.8","21.1","47.4","5.3","5.3",".","5.3",".",".",".",".",".",".",".",".","."
"100","046","","19","3.368","15.8","42.1","42.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"","","","","","","","","","","","","","","","","","","","Page 199 of 391",""
