"NAVAL SCIENCE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"672
NAV SCI","","","","","","","","","","","","","","","","","","",""
"Intro to Naval Science","101
001","28","2.982","39.3","7.1","25.0","3.6","10.7","10.7","3.6",".",".",".",".",".",".",".",".","."
"Intro Naval Lab I","175
001","22","3.818","77.3","9.1","13.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"Naval Leadership&Management","201
001","26","3.481","23.1","53.8","19.2","3.8",".",".",".",".",".",".",".",".",".",".",".","."
"Elementary Naval Lab I","275
001","22","3.932","86.4","13.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Navigation & Operations I","301
001","6","3.250","16.7","16.7","66.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Amphibious Campaigns","350
001","13","3.577","38.5","46.2","7.7","7.7",".",".",".",".",".",".",".",".",".",".",".","."
"Land Campaigns","351
001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Intermed Naval Lab I","375
001","12","3.958","91.7","8.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Naval Weapons","401
001","8","3.375","37.5","25.0","12.5","25.0",".",".",".",".",".",".",".",".",".",".",".","."
"Advanced Naval Laboratory I","475
001","11","3.864","72.7","27.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Professional Naval Lab I","575
001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"NAV SCI
672","Dept. Total","153","3.463","54.2","23.5","14.4","3.3","2.0","2.0","0.7",".",".",".",".",".",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"672
NAV SCI","","","","","","","","","","","","","","","","","","",""
"Freshmen","","22","3.261","59.1","4.5","9.1","18.2","9.1",".",".",".",".",".",".",".",".",".",".","."
"Sophomore","","37","3.306","54.1","13.5","24.3","2.7",".",".","2.7",".",".",".",".",".",".","2.7",".","."
"Junior","","13","3.575","76.9","15.4",".",".",".","7.7",".",".",".",".",".",".",".",".",".","."
"Senior","","30","3.404","33.3","36.7","20.0","3.3","6.7",".",".",".",".",".",".",".",".",".",".","."
"Undergraduates","","102","3.352","52.0","18.6","16.7","5.9","3.9","1.0","1.0",".",".",".",".",".",".","1.0",".","."
"Special","","1","",".",".",".",".",".",".",".",".",".",".",".",".",".",".","100.0","."
"","Dept. Total","103","3.352","51.5","18.4","16.5","5.8","3.9","1.0","1.0",".",".",".",".",".",".","1.0","1.0","."
