"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"EGR","","","","","","","","","","","","","","","","","","",""
"NUCLEAR ENGINEERING","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"684
N E","","","","","","","","","","","","","","","","","","",""
"271
Engr Problem Solving I","001","29","2.362","3.4","17.2","20.7","13.8","31.0","3.4","10.3",".",".",".",".",".",".",".",".","."
"305
Fundamentals-Nuclear Engr","001","12","3.125","41.7",".","25.0","8.3","25.0",".",".",".",".",".",".",".",".",".",".","."
"411
Nuclear Reactor Engineering","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"423
Nuclear Engr Materials","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"512
Fast Breeder Reactors","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"525
Introduction to Plasmas","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"526
Lab Course in Plasmas","001","8","3.500","37.5","25.0","37.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"547
Engineering Analysis I","001","8","3.563","50.0","12.5","37.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"602
Special Topics-Reactor Engr","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","005","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","009","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","015","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","024","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Advanced Independent Study","Course Total","6","3.938","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"726
Plasma Magnetohydrodynamics","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"790","005","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","010","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","018","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Master's Research & Thesis","Course Total","6","4.000","50.0",".",".",".",".",".",".","33.3",".",".",".","16.7",".",".",".","."
"890","005","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","008","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","010","3","***","","","","","","","","","",".",".",".",".",".",".","."
"890","011","4","***","","","","","","","","","",".",".",".",".",".",".","."
"890","017","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","018","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","020","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","024","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Pre-Dissertator's Research","Course Total","15","4.000","13.3",".",".",".",".",".",".","33.3",".",".",".","53.3",".",".",".","."
"990","005","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","010","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","011","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","015","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","017","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","020","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","024","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","13","4.000","61.5",".",".",".",".",".",".","15.4",".",".",".","23.1",".",".",".","."
