"Ways of Knowing","150
001","","16","3.750","75.0","12.5","6.3",".","6.3",".","",".","",".","",".","",".",".","",".","",".","",".",".","."
"Intro to Undergrad Research","288
001","","5","***","","","","","","","","","","","","","",".",".","",".","",".","",".",".","."
"Special Topics","375
001","","9","3.944","88.9","11.1",".",".",".",".","",".","",".","",".","",".",".","",".","",".","",".",".","."
"INTER-AG
494","Dept. Total","","30","3.850","83.3","10.0","3.3",".","3.3","",".","",".","",".","",".",".","",".","",".","",".",".",".","."
"Summary by Level","","#","","Ave","A","AB","B","BC","C","D","","F","","S","","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","","","","","","","","",""
"494
INTER-AG","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","","24","3.833","83.3","8.3","4.2",".","4.2","",".","",".","",".","",".",".","",".","",".","",".",".",".","."
"Sophomore","","","4","3.875","75.0","25.0",".",".",".","",".","",".","",".","",".",".","",".","",".","",".",".",".","."
"Junior","","","2","4.000","100.0",".",".",".",".","",".","",".","",".","",".",".","",".","",".","",".",".",".","."
"Undergraduates","","","30","3.850","83.3","10.0","3.3",".","3.3","",".","",".","",".","",".",".","",".","",".","",".",".",".","."
"","Dept. Total","","30","3.850","83.3","10.0","3.3",".","3.3","",".","",".","",".","",".",".","",".","",".","",".",".",".","."
