"Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","Grades","GPA","","","","","","","","","","","","","","","",""
"100","001","","13","2.923","15.4","23.1","38.5","7.7","7.7",".","7.7",".",".",".",".",".",".",".",".","."
"100","002","","14","3.071","7.1","42.9","21.4","14.3","14.3",".",".",".",".",".",".",".",".",".",".","."
"100","003","","15","3.233","13.3","40.0","33.3","6.7","6.7",".",".",".",".",".",".",".",".",".",".","."
"100","004","","15","3.133","13.3","33.3","26.7","20.0","6.7",".",".",".",".",".",".",".",".",".",".","."
"100","005","","15","3.167","13.3","40.0","20.0","20.0","6.7",".",".",".",".",".",".",".",".",".",".","."
"100","006","","14","3.107","14.3","21.4","42.9","14.3","7.1",".",".",".",".",".",".",".",".",".",".","."
"100","007","","13","3.077","7.7","46.2","23.1","15.4",".","7.7",".",".",".",".",".",".",".",".",".","."
"100","008","","15","3.067","6.7","26.7","40.0","26.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","009","","12","2.833",".","25.0","25.0","41.7","8.3",".",".",".",".",".",".",".",".",".",".","."
"100","010","","13","2.962","15.4","23.1","38.5","15.4",".",".","7.7",".",".",".",".",".",".",".",".","."
"100","011","","14","3.286","14.3","50.0","21.4","7.1","7.1",".",".",".",".",".",".",".",".",".",".","."
"100","012","","15","2.967","13.3","6.7","53.3","13.3","13.3",".",".",".",".",".",".",".",".",".",".","."
"100","013","","15","3.500","26.7","53.3","13.3","6.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","014","","13","3.000","7.7","23.1","38.5","23.1","7.7",".",".",".",".",".",".",".",".",".",".","."
"100","015","","15","3.533","40.0","33.3","20.0","6.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","016","","15","3.000","26.7","13.3","20.0","26.7","6.7","6.7",".",".",".",".",".",".",".",".",".","."
"100","017","","12","3.292","16.7","50.0","16.7","8.3","8.3",".",".",".",".",".",".",".",".",".",".","."
"100","018","","11","3.000","9.1","27.3","27.3","27.3","9.1",".",".",".",".",".",".",".",".",".",".","."
"100","019","","15","3.100","20.0","20.0","46.7",".","6.7","6.7",".",".",".",".",".",".",".",".",".","."
"100","020","","14","3.464","35.7","28.6","28.6","7.1",".",".",".",".",".",".",".",".",".",".",".","."
"100","021","","15","2.967","6.7","46.7","33.3",".",".","6.7","6.7",".",".",".",".",".",".",".",".","."
"100","022","","15","3.167","20.0","40.0","20.0","6.7","6.7","6.7",".",".",".",".",".",".",".",".",".","."
"100","023","","15","3.033",".","60.0","20.0","13.3",".",".","6.7",".",".",".",".",".",".",".",".","."
"100","024","","14","2.893","14.3","21.4","35.7","14.3","7.1",".","7.1",".",".",".",".",".",".",".",".","."
"100","025","","13","2.885","30.8","23.1",".","30.8",".","7.7","7.7",".",".",".",".",".",".",".",".","."
"100","026","","13","3.192","7.7","46.2","30.8","7.7","7.7",".",".",".",".",".",".",".",".",".",".","."
"100","027","","13","3.423","15.4","61.5","15.4","7.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","028","","13","3.308","7.7","53.8","30.8","7.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","029","","12","3.542","41.7","41.7","8.3",".","8.3",".",".",".",".",".",".",".",".",".",".","."
"100","030","","15","3.133","6.7","33.3","40.0","20.0",".",".",".",".",".",".",".",".",".",".",".","."
"100","031","","13","2.462","7.7","23.1","15.4","23.1","7.7","15.4","7.7",".",".",".",".",".",".",".",".","."
"100","032","","14","2.964","21.4","14.3","42.9","7.1","7.1",".","7.1",".",".",".",".",".",".",".",".","."
"100","033","","13","3.615","46.2","38.5","7.7","7.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","034","","15","3.233","13.3","33.3","40.0","13.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","035","","15","3.200","26.7","26.7","33.3",".","6.7","6.7",".",".",".",".",".",".",".",".",".","."
"100","036","","15","3.433","26.7","33.3","40.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","037","","14","3.286",".","71.4","14.3","14.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","038","","14","3.071","14.3","35.7","14.3","21.4","14.3",".",".",".",".",".",".",".",".",".",".","."
"100","039","","14","3.214","14.3","35.7","35.7","7.1","7.1",".",".",".",".",".",".",".",".",".",".","."
"100","040","","14","3.179","14.3","21.4","50.0","14.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","041","","15","3.107","13.3","26.7","26.7","20.0","6.7",".",".",".",".",".",".",".",".",".",".","6.7"
"100","042","","15","3.500","33.3","26.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".","6.7"
"100","043","","15","3.433","33.3","33.3","20.0","13.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","044","","13","3.192","15.4","38.5","38.5",".",".","7.7",".",".",".",".",".",".",".",".",".","."
"100","045","","15","3.367","40.0","26.7","13.3","6.7","13.3",".",".",".",".",".",".",".",".",".",".","."
"100","046","","15","3.333","6.7","53.3","40.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","","","","","","","","","","","","","","","","","","","Page 174 of 375",""
