"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"VET","","","","","","","","","","","","","","","","","","",""
"PATHO-BIOLOGICAL SCIENCES","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"703
PATH-BIO","","","","","","","","","","","","","","","","","","",""
"510
Veterinary Immunology","001","83","3.476","34.9","39.8","14.5","7.2","3.6",".",".",".",".",".",".",".",".",".",".","."
"512
Intro-Veterinary Epidemolgy","001","84","3.161","21.4","22.6","33.3","11.9","10.7",".",".",".",".",".",".",".",".",".",".","."
"513
Veterinary Virology","001","85","3.559","45.9","23.5","27.1","3.5",".",".",".",".",".",".",".",".",".",".",".","."
"517
Veterinary Bact & Mycology","001","84","3.458","32.1","32.1","31.0","4.8",".",".",".",".",".",".",".",".",".",".",".","."
"559
Veterinary General Path","001","83","3.572","39.8","36.1","22.9","1.2",".",".",".",".",".",".",".",".",".",".",".","."
"560
Veterinary Systemic Path I","001","84","3.274","21.4","28.6","36.9","9.5","3.6",".",".",".",".",".",".",".",".",".",".","."
"660
Vet Necropsy Rotation","001","20","4.000","40.0",".",".",".",".",".",".","60.0",".",".",".",".",".",".",".","."
"675","001","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"675","002","8","3.688","37.5","62.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Special Topics","Course Total","16","3.688","18.8","31.3",".",".",".",".",".","50.0",".",".",".",".",".",".",".","."
"699","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","008","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","009","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","012","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","020","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","023","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","6","4.000","66.7",".",".",".",".",".",".","33.3",".",".",".",".",".",".",".","."
"775","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"775","020","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Externship","Course Total","2","***","","","","","","","","","","","","","","","",""
