"CIVIL AND ENVIRONMENTAL EN Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"240
CIV ENGR","","","","","","","","","","","","","","","","","","","",""
"639
Topics-Geotechnical Engr","001","","10","3.571","30.0","20.0","20.0",".",".",".",".","30.0",".",".",".",".",".",".",".","."
"641
Highway Bridges","001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"698","001","","8","3.813","62.5","37.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"698","004","","29","3.569","48.3","27.6","17.2","3.4","3.4",".",".",".",".",".",".",".",".",".",".","."
"698","005","","33","3.848","69.7","30.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"698","006","","15","4.000","33.3",".",".",".",".",".",".","66.7",".",".",".",".",".",".",".","."
"Topics:Constructn Engr&Mgmt","Course Total","","85","3.735","55.3","24.7","5.9","1.2","1.2",".",".","11.8",".",".",".",".",".",".",".","."
"699","012","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","029","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","038","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","043","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"699","053","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","054","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","055","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","061","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"699","062","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","063","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","064","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","Course Total","","22","3.656","63.6","4.5","27.3",".",".",".","4.5",".",".",".",".",".",".",".",".","."
"716
Stat Modlng-Hydrolog Systms","001","","10","3.750","60.0","30.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"749
Spec Topics-Structural Engr","001","","10","3.450","30.0","30.0","40.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"758
Img Proc Algrth-Remote Sens","001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"790","002","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"790","004","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","010","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"790","024","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","029","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"790","038","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"790","039","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","047","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","051","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"790","053","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"790","054","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"790","055","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"790","057","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"790","058","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","060","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","061","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","062","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"790","063","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"790","064","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"790","066","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Master's Research or Thesis","Course Total","","54","3.959","53.7","5.6",".",".",".",".",".","27.8",".",".",".","13.0",".",".",".","."
"821
Envir Engr:Biologic Treatmt","001","","9","3.611","33.3","55.6","11.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"890","002","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"March 29, 2013","","","","","","","","","","","","","","","","","","","Page 109 of 375",""
